,date,open,close,high,low,volume,code
19,2018-01-29,41.351,39.415,42.399,38.856,257891.0,603019
20,2018-01-30,39.126,39.874,40.403,38.926,144763.0,603019
21,2018-01-31,39.425,37.978,40.413,37.738,190500.0,603019
22,2018-02-01,38.227,37.738,39.215,37.129,206155.0,603019
23,2018-02-02,38.108,39.325,40.094,36.98,215041.0,603019
24,2018-02-05,38.686,37.459,39.315,37.339,198739.0,603019
25,2018-02-06,35.433,33.995,36.281,33.756,281327.0,603019
26,2018-02-07,35.123,34.754,35.383,33.716,190133.0,603019
27,2018-02-08,34.734,35.802,36.101,34.444,159425.0,603019
28,2018-02-09,34.305,35.243,36.181,34.305,191417.0,603019
29,2018-02-12,35.752,36.96,37.349,35.483,157816.0,603019
30,2018-02-13,37.529,36.75,38.237,36.62,160771.0,603019
31,2018-02-14,37.079,37.628,37.928,36.84,119696.0,603019
32,2018-02-22,37.918,39.325,39.814,37.269,201520.0,603019
33,2018-02-23,38.926,39.076,39.515,38.427,149187.0,603019
34,2018-02-26,39.275,41.561,42.29,39.275,331246.0,603019
35,2018-02-27,41.82,41.481,43.537,41.361,367822.0,603019
36,2018-02-28,41.052,43.028,43.497,40.982,290600.0,603019
37,2018-03-01,42.519,45.374,46.172,42.23,417781.0,603019
38,2018-03-02,44.944,45.723,47.41,44.445,373053.0,603019
39,2018-03-05,46.531,49.366,49.656,45.723,379306.0,603019
40,2018-03-06,49.895,48.368,49.895,47.41,368481.0,603019
41,2018-03-07,48.089,47.799,49.196,47.21,260443.0,603019
42,2018-03-08,47.799,47.41,48.767,46.771,236899.0,603019
43,2018-03-09,47.46,49.426,50.783,47.26,364106.0,603019
44,2018-03-12,49.905,49.895,51.133,48.907,296902.0,603019
45,2018-03-13,49.426,51.811,53.778,49.366,379748.0,603019
46,2018-03-14,51.402,48.687,52.48,48.408,355793.0,603019
47,2018-03-15,48.877,49.326,49.376,47.26,320002.0,603019
48,2018-03-16,49.047,47.829,49.685,47.41,241006.0,603019
49,2018-03-19,48.408,49.606,51.412,48.408,385545.0,603019
50,2018-03-20,48.677,49.975,50.783,48.488,269124.0,603019
51,2018-03-21,49.995,48.388,50.883,48.308,315420.0,603019
52,2018-03-22,48.807,48.687,50.204,47.809,326934.0,603019
53,2018-03-23,46.761,46.282,48.108,44.356,370828.0,603019
54,2018-03-26,46.871,50.464,50.604,46.442,373704.0,603019
55,2018-03-27,51.023,53.808,54.347,50.234,505565.0,603019
56,2018-03-28,52.78,53.907,54.446,52.5,334044.0,603019
57,2018-03-29,54.027,52.909,54.866,51.602,312400.0,603019
58,2018-03-30,53.418,54.606,55.285,53.279,339059.0,603019
59,2018-04-02,54.965,53.279,55.764,53.189,367283.0,603019
60,2018-04-03,51.891,51.941,52.38,50.304,324753.0,603019
61,2018-04-04,52.021,51.642,52.69,50.614,238370.0,603019
