Date,Open,Close,High,Low,Volume
2017-01-03,4.028,4.056,4.056,4.019,1041616.0
2017-01-04,4.046,4.056,4.065,4.037,1189234.0
2017-01-05,4.056,4.065,4.074,4.046,873561.0
2017-01-06,4.065,4.065,4.074,4.056,870081.0
2017-01-09,4.074,4.083,4.101,4.056,1174540.0
2017-01-10,4.074,4.083,4.092,4.065,636632.0
2017-01-11,4.083,4.092,4.101,4.074,523954.0
2017-01-12,4.083,4.092,4.092,4.065,621662.0
2017-01-13,4.074,4.11,4.11,4.065,938512.0
2017-01-16,4.092,4.165,4.193,4.065,3023113.0
2017-01-17,4.138,4.147,4.156,4.129,900222.0
2017-01-18,4.138,4.147,4.156,4.129,682904.0
2017-01-19,4.147,4.147,4.175,4.12,1105988.0
2017-01-20,4.138,4.138,4.147,4.12,678701.0
2017-01-23,4.138,4.147,4.147,4.129,770110.0
2017-01-24,4.138,4.165,4.184,4.138,1172834.0
2017-01-25,4.165,4.175,4.184,4.147,682557.0
2017-01-26,4.175,4.211,4.211,4.175,845022.0
2017-02-03,4.202,4.175,4.211,4.165,531377.0
2017-02-06,4.184,4.175,4.184,4.156,551282.0
2017-02-07,4.165,4.165,4.175,4.156,684144.0
2017-02-08,4.165,4.175,4.175,4.129,555113.0
2017-02-09,4.165,4.184,4.184,4.156,655012.0
2017-02-10,4.184,4.202,4.202,4.175,597201.0
2017-02-13,4.202,4.23,4.239,4.193,939989.0
2017-02-14,4.23,4.23,4.248,4.22,806458.0
2017-02-15,4.23,4.284,4.294,4.23,1566788.0
2017-02-16,4.284,4.284,4.321,4.266,1031725.0
2017-02-17,4.303,4.248,4.303,4.23,953769.0
2017-02-20,4.239,4.275,4.312,4.239,1557025.0
2017-02-21,4.284,4.284,4.312,4.266,907398.0
2017-02-22,4.284,4.303,4.303,4.275,609735.0
2017-02-23,4.303,4.312,4.321,4.294,613090.0
2017-02-24,4.303,4.303,4.303,4.284,542872.0
2017-02-27,4.284,4.294,4.303,4.275,585053.0
2017-02-28,4.284,4.294,4.303,4.275,498149.0
2017-03-01,4.284,4.284,4.312,4.257,932991.0
2017-03-02,4.284,4.275,4.294,4.275,506363.0
2017-03-03,4.266,4.257,4.284,4.257,429397.0
2017-03-06,4.248,4.248,4.284,4.239,954696.0
2017-03-07,4.248,4.284,4.284,4.239,855523.0
2017-03-08,4.266,4.294,4.303,4.266,636302.0
2017-03-09,4.284,4.303,4.321,4.275,1285470.0
2017-03-10,4.303,4.312,4.312,4.284,523314.0
2017-03-13,4.303,4.33,4.33,4.284,674208.0
2017-03-14,4.321,4.358,4.367,4.321,697015.0
2017-03-15,4.358,4.349,4.358,4.312,583525.0
2017-03-16,4.339,4.303,4.349,4.294,1182576.0
2017-03-17,4.312,4.294,4.321,4.275,812249.0
2017-03-20,4.303,4.312,4.33,4.294,835807.0
2017-03-21,4.303,4.312,4.321,4.294,571113.0
2017-03-22,4.312,4.266,4.312,4.257,1129561.0
2017-03-23,4.275,4.275,4.294,4.257,891503.0
2017-03-24,4.275,4.294,4.294,4.239,969805.0
2017-03-27,4.275,4.349,4.358,4.266,1575337.0
2017-03-28,4.349,4.349,4.358,4.321,764140.0
2017-03-29,4.339,4.376,4.376,4.33,982220.0
2017-03-30,4.367,4.403,4.422,4.33,1276714.0
2017-03-31,4.376,4.431,4.468,4.367,1303543.0
2017-04-05,4.431,4.44,4.449,4.403,1094869.0
2017-04-06,4.44,4.422,4.449,4.394,629795.0
2017-04-07,4.413,4.449,4.458,4.403,893351.0
2017-04-10,4.449,4.422,4.458,4.403,588556.0
2017-04-11,4.403,4.394,4.422,4.376,810136.0
2017-04-12,4.385,4.44,4.468,4.376,1138102.0
2017-04-13,4.431,4.403,4.431,4.385,799770.0
2017-04-14,4.394,4.403,4.413,4.376,450116.0
2017-04-17,4.385,4.422,4.422,4.349,1129898.0
