Date,Open,Close,High,Low,Volume
2018-01-02,5.928,5.918,6.119,5.851,5374662.0
2018-01-03,5.918,5.899,6.052,5.861,3493611.0
2018-01-04,5.918,5.813,5.918,5.803,4351365.0
2018-01-05,5.832,5.822,5.851,5.803,2817842.0
2018-01-08,5.832,5.813,5.841,5.784,2184876.0
2018-01-09,5.813,5.832,5.851,5.784,1671857.0
2018-01-10,5.822,5.899,5.928,5.803,2487389.0
2018-01-11,5.918,5.947,5.975,5.88,1970473.0
2018-01-12,5.937,5.985,6.033,5.937,2188517.0
2018-01-15,5.975,6.157,6.205,5.975,5302095.0
2018-01-16,6.157,6.311,6.311,6.11,3820653.0
2018-01-17,6.359,6.435,6.694,6.359,5885365.0
2018-01-18,6.464,6.828,6.847,6.464,5869909.0
2018-01-19,6.837,6.818,6.895,6.684,4366550.0
2018-01-22,6.742,6.866,7.038,6.713,4691221.0
2018-01-23,6.847,7.172,7.211,6.809,6030551.0
2018-01-24,7.172,7.086,7.335,6.991,5003507.0
2018-01-25,7.019,7.038,7.105,6.828,3875393.0
2018-01-26,6.981,7.058,7.23,6.962,4221498.0
2018-01-29,7.058,7.115,7.364,7.048,3695341.0
2018-01-30,7.086,6.971,7.105,6.904,2465403.0
2018-01-31,6.971,7.163,7.182,6.904,3767759.0
2018-02-01,7.125,7.354,7.374,7.105,4568140.0
2018-02-02,7.278,7.278,7.345,7.125,3322599.0
2018-02-05,7.163,7.421,7.441,7.144,4080189.0
2018-02-06,7.268,7.249,7.326,7.086,6795771.0
2018-02-07,7.249,6.828,7.345,6.703,6369817.0
2018-02-08,6.751,6.531,6.78,6.406,5409203.0
2018-02-09,6.301,6.397,6.435,6.157,6043811.0
2018-02-12,6.359,6.33,6.426,6.244,3544422.0
2018-02-13,6.378,6.512,6.588,6.359,4239094.0
2018-02-14,6.502,6.588,6.607,6.445,1805734.0
2018-02-22,6.732,6.703,6.78,6.665,2546631.0
2018-02-23,6.732,6.713,6.742,6.636,1895043.0
2018-02-26,6.761,6.722,6.866,6.646,2804496.0
2018-02-27,6.703,6.502,6.732,6.426,3437453.0
2018-02-28,6.426,6.387,6.483,6.349,2413871.0
2018-03-01,6.349,6.406,6.473,6.311,1904846.0
2018-03-02,6.33,6.397,6.435,6.301,1636773.0
