Date,Open,Close,High,Low,Volume
2018-01-02,690.2,693.996,700.218,680.232,49612.0
2018-01-03,691.679,705.838,711.3,689.944,52019.0
2018-01-04,711.3,726.751,733.091,709.259,72205.0
2018-01-05,730.626,728.023,735.586,718.025,39989.0
2018-01-08,724.73,741.6,745.909,724.73,52204.0
2018-01-09,741.679,771.565,772.038,741.679,64591.0
2018-01-10,774.01,774.71,777.836,762.651,47714.0
2018-01-11,775.982,763.963,776.968,761.192,50656.0
2018-01-12,762.937,777.382,777.757,756.282,45988.0
2018-01-15,782.352,774.375,787.873,768.114,52473.0
2018-01-16,769.553,762.119,777.57,757.248,65428.0
2018-01-17,759.22,737.459,763.164,728.171,90709.0
2018-01-18,737.459,740.23,754.29,733.673,58978.0
2018-01-19,742.359,739.678,748.275,728.674,50925.0
2018-01-22,741.285,762.809,763.164,741.285,67126.0
2018-01-23,766.921,762.947,769.08,757.84,49549.0
2018-01-24,765.57,753.758,765.59,747.98,43298.0
2018-01-25,750.346,758.392,765.136,740.486,50040.0
2018-01-26,756.499,766.339,766.516,753.304,43978.0
2018-01-29,767.857,726.012,768.755,724.71,74535.0
2018-01-30,725.696,731.691,738.287,719.8,51911.0
2018-01-31,728.654,753.836,760.906,728.654,60402.0
2018-02-01,756.262,747.122,756.558,742.379,50582.0
2018-02-02,741.689,730.034,742.685,714.85,75420.0
2018-02-05,717.039,708.175,719.741,695.722,98995.0
2018-02-06,693.158,698.936,712.484,693.158,88168.0
2018-02-07,709.92,673.862,713.746,672.462,88289.0
2018-02-08,672.649,691.176,707.948,672.649,83409.0
2018-02-09,670.48,673.862,680.232,648.788,105578.0
2018-02-12,681.326,687.715,695.623,675.607,64179.0
2018-02-13,695.15,702.012,704.813,694.637,53389.0
2018-02-14,709.92,708.392,709.92,702.249,30652.0
2018-02-22,717.118,732.056,733.584,713.115,50764.0
2018-02-23,736.542,732.085,745.968,726.682,38158.0
2018-02-26,736.424,733.101,741.521,722.758,43658.0
2018-02-27,738.514,727.648,745.416,726.899,42601.0
2018-02-28,721.752,715.461,731.908,708.934,48330.0
2018-03-01,717.808,731.582,736.394,713.637,44794.0
2018-03-02,727.668,726.1,733.15,719.78,25991.0
2018-03-05,727.846,710.029,731.612,706.992,37234.0
2018-03-06,714.85,708.204,717.414,687.37,64570.0
2018-03-07,704.99,700.099,713.864,699.064,34595.0
2018-03-08,704.004,712.641,713.864,698.088,35349.0
2018-03-09,717.364,718.005,722.314,713.371,30171.0
2018-03-12,719.336,713.815,723.645,712.651,39888.0
2018-03-13,712.878,700.405,716.428,700.06,38577.0
2018-03-14,699.735,716.704,717.887,697.319,37355.0
2018-03-15,717.828,736.019,736.542,717.828,56148.0
2018-03-16,737.134,729.492,743.424,728.536,35855.0
2018-03-19,733.554,742.931,743.434,728.654,38666.0
2018-03-20,739.5,737.262,741.472,729.64,28877.0
2018-03-21,739.609,731.612,742.567,729.64,26742.0
2018-03-22,733.584,715.915,737.528,713.874,37486.0
2018-03-23,691.186,701.105,713.361,690.279,52546.0
2018-03-26,698.088,703.501,705.049,692.054,46256.0
2018-03-27,712.878,704.734,715.718,694.144,47548.0
2018-03-28,690.17,672.501,693.158,659.634,113539.0
2018-03-29,672.649,679.453,688.08,649.192,79081.0
2018-03-30,676.396,674.049,683.791,670.362,36540.0
2018-04-02,670.48,670.539,681.326,664.673,32039.0
2018-04-03,668.508,668.419,677.382,665.935,40235.0
2018-04-04,672.452,684.294,690.624,670.855,56891.0
2018-04-09,687.341,688.524,695.554,680.488,30833.0
2018-04-10,694.933,698.108,698.581,688.682,32043.0
2018-04-11,700.06,695.485,704.773,693.178,25723.0
2018-04-12,694.144,684.481,696.984,682.529,30713.0
2018-04-13,688.721,677.244,691.186,675.489,27549.0
2018-04-16,671.052,671.841,677.234,667.522,32939.0
2018-04-17,675.41,656.873,675.785,656.282,35172.0
2018-04-18,661.606,646.461,661.606,635.97,62616.0
2018-04-19,650.612,670.441,670.48,647.467,44207.0
2018-04-20,671.466,660.876,684.284,658.875,41511.0
2018-04-23,656.686,664.574,670.805,656.686,32659.0
2018-04-24,666.536,680.222,683.791,665.55,47282.0
2018-04-25,679.354,681.296,682.312,673.458,25252.0
2018-04-26,682.312,668.735,682.588,663.578,35047.0
2018-04-27,675.657,653.255,678.723,645.83,57915.0
2018-05-02,650.76,658.48,659.624,636.029,70259.0
2018-05-03,656.676,661.488,664.249,648.788,36326.0
2018-05-04,661.586,653.59,665.382,651.322,37375.0
2018-05-07,650.711,688.396,692.054,648.561,85591.0
2018-05-08,688.258,698.906,702.16,688.258,62497.0
2018-05-09,699.153,692.123,702.328,687.36,32331.0
2018-05-10,693.651,704.191,705.976,693.651,39293.0
2018-05-11,708.628,707.968,720.273,705.68,39141.0
2018-05-14,713.864,732.016,732.598,713.864,51014.0
2018-05-15,735.556,732.657,735.99,723.724,38055.0
2018-05-16,729.64,724.237,735.221,723.014,30795.0
2018-05-17,724.828,717.197,727.175,713.864,28517.0
2018-05-18,713.854,728.97,730.626,711.093,29255.0
2018-05-21,733.584,724.533,736.838,722.225,29059.0
2018-05-22,724.927,729.216,729.482,719.8,16998.0
2018-05-23,729.64,713.647,729.64,713.45,28268.0
2018-05-24,709.92,705.384,718.459,703.018,30416.0
2018-05-25,702.032,706.824,716.822,702.032,26511.0
2018-05-28,707.948,730.034,730.291,705.108,42805.0
2018-05-29,728.457,721.19,739.5,721.042,40820.0
2018-05-30,717.039,715.708,726.978,709.969,37147.0
2018-05-31,720.027,740.614,741.097,720.017,71852.0
2018-06-01,740.614,734.679,744.41,728.417,36177.0
2018-06-04,741.817,771.022,771.939,735.438,73805.0
2018-06-05,775.489,777.017,783.574,766.349,52629.0
2018-06-06,776.968,774.75,789.737,771.348,48969.0
2018-06-07,778.92,770.036,784.412,767.995,39167.0
2018-06-08,769.08,767.059,774.897,759.22,34958.0
2018-06-11,765.185,764.87,774.996,757.573,36547.0
2018-06-12,767.108,788.001,792.251,765.629,55287.0
2018-06-13,788.8,779.265,791.383,777.836,35244.0
2018-06-14,778.94,775.124,782.687,764.328,36159.0
2018-06-15,773.2,773.33,778.58,769.1,31707.0
2018-06-19,769.0,738.0,769.0,737.0,60195.0
2018-06-20,741.0,763.59,765.0,741.0,45838.0
2018-06-21,765.22,759.32,778.89,758.77,39182.0
2018-06-22,754.0,766.53,767.0,750.0,28854.0
2018-06-25,766.0,765.56,778.97,764.9,32934.0
2018-06-26,765.31,754.8,769.88,747.0,46577.0
2018-06-27,752.0,722.44,757.0,721.0,57298.0
2018-06-28,714.0,710.93,719.0,697.0,50833.0
2018-06-29,712.3,731.46,732.3,705.0,32929.0
2018-07-02,734.52,711.55,739.33,703.0,37558.0
2018-07-03,709.76,694.92,715.78,678.23,82837.0
2018-07-04,692.0,690.91,700.0,688.0,37990.0
2018-07-05,700.0,702.39,716.2,700.0,47123.0
2018-07-06,707.0,714.12,720.93,699.26,44156.0
2018-07-09,720.03,727.24,729.86,719.73,40572.0
2018-07-10,729.0,725.76,731.5,713.33,29010.0
2018-07-11,710.0,719.58,724.0,702.22,24278.0
2018-07-12,718.0,737.54,741.17,718.0,40170.0
2018-07-13,742.3,746.99,748.1,735.12,28907.0
2018-07-16,752.3,754.68,764.11,751.03,32474.0
2018-07-17,757.0,742.43,757.0,736.02,27806.0
2018-07-18,742.43,737.44,749.69,735.0,24521.0
2018-07-19,739.0,740.95,743.95,735.02,18078.0
2018-07-20,741.5,741.13,743.13,728.0,30548.0
2018-07-23,736.0,732.07,741.15,720.01,35969.0
2018-07-24,732.68,745.4,747.3,723.0,41808.0
2018-07-25,746.95,743.81,749.88,740.01,21743.0
2018-07-26,748.9,735.62,748.9,734.23,23067.0
2018-07-27,736.0,738.56,744.3,730.0,20913.0
2018-07-30,738.9,719.21,740.66,715.0,42171.0
2018-07-31,720.3,726.44,727.88,719.21,20683.0
2018-08-01,731.4,714.94,732.3,714.11,25237.0
2018-08-02,715.97,695.84,715.97,687.88,55001.0
2018-08-03,695.0,678.99,695.0,676.2,47336.0
2018-08-06,677.0,669.68,684.0,662.25,45248.0
2018-08-07,672.3,686.28,687.83,662.02,39085.0
2018-08-08,687.02,676.22,689.0,671.87,29685.0
2018-08-09,671.0,691.88,694.5,670.12,34485.0
2018-08-10,691.88,687.18,694.77,684.2,23817.0
2018-08-13,683.0,679.22,683.0,666.68,34570.0
2018-08-14,679.22,680.13,684.5,673.51,21696.0
2018-08-15,679.8,662.8,680.0,661.0,34997.0
2018-08-16,652.0,648.44,668.5,640.0,59939.0
2018-08-17,657.5,634.86,657.5,630.01,46574.0
2018-08-20,632.45,644.79,645.55,616.86,48852.0
2018-08-21,647.0,671.49,672.3,647.0,52249.0
2018-08-22,671.0,667.7,673.2,663.0,20675.0
2018-08-23,671.7,670.21,678.5,665.18,27357.0
2018-08-24,669.0,660.3,669.0,656.46,26090.0
2018-08-27,662.0,687.3,687.3,662.0,48016.0
2018-08-28,693.0,681.0,693.78,678.55,32488.0
2018-08-29,682.0,685.85,688.88,679.1,27404.0
2018-08-30,688.21,680.4,692.6,679.01,33788.0
2018-08-31,676.25,659.19,677.0,656.5,58980.0
2018-09-03,652.0,666.21,667.67,650.8,30179.0
2018-09-04,666.8,675.04,676.0,661.6,21540.0
2018-09-05,675.0,657.79,676.99,657.0,28983.0
2018-09-06,652.0,644.0,659.26,640.0,42370.0
2018-09-07,645.5,650.97,658.03,645.14,29240.0
2018-09-10,652.2,644.8,653.81,640.7,21202.0
2018-09-11,645.57,646.0,650.97,640.63,19496.0
2018-09-12,643.0,630.0,644.87,628.01,41157.0
2018-09-13,638.0,631.98,642.0,620.0,47713.0
2018-09-14,633.98,642.9,649.78,628.53,40900.0
