Date,Open,Close,High,Low,Volume
2016-01-04,3.983,3.87,3.992,3.861,1475086.0
2016-01-05,3.844,3.887,3.922,3.809,1606292.0
2016-01-06,3.87,3.922,3.931,3.87,1131772.0
2016-01-07,3.905,3.852,3.913,3.844,344915.0
2016-01-08,3.861,3.878,3.905,3.826,1861344.0
2016-01-11,3.852,3.757,3.852,3.748,1647020.0
2016-01-12,3.792,3.757,3.809,3.748,1157543.0
2016-01-13,3.783,3.739,3.783,3.731,1015443.0
2016-01-14,3.705,3.748,3.748,3.661,1310475.0
2016-01-15,3.731,3.678,3.739,3.661,1011907.0
2016-01-18,3.644,3.644,3.696,3.626,1194841.0
2016-01-19,3.644,3.696,3.713,3.635,981357.0
2016-01-20,3.696,3.67,3.696,3.626,1065847.0
2016-01-21,3.652,3.635,3.705,3.635,846015.0
2016-01-22,3.661,3.67,3.67,3.635,846964.0
2016-01-25,3.67,3.678,3.696,3.652,627689.0
2016-01-26,3.661,3.548,3.67,3.522,1123814.0
2016-01-27,3.557,3.574,3.609,3.531,1524786.0
2016-01-28,3.565,3.522,3.565,3.496,901993.0
2016-01-29,3.513,3.565,3.583,3.505,1375856.0
2016-02-01,3.557,3.505,3.557,3.478,1040283.0
2016-02-02,3.496,3.522,3.539,3.478,926455.0
2016-02-03,3.496,3.487,3.505,3.452,779351.0
2016-02-04,3.496,3.496,3.513,3.478,735629.0
2016-02-05,3.496,3.487,3.505,3.478,712044.0
2016-02-15,3.426,3.452,3.47,3.418,582265.0
2016-02-16,3.461,3.522,3.531,3.461,853279.0
2016-02-17,3.513,3.513,3.531,3.496,840846.0
2016-02-18,3.522,3.531,3.539,3.513,884365.0
2016-02-19,3.513,3.496,3.522,3.487,940799.0
2016-02-22,3.513,3.548,3.574,3.496,1317208.0
2016-02-23,3.548,3.522,3.548,3.505,691483.0
2016-02-24,3.513,3.522,3.531,3.496,745897.0
2016-02-25,3.522,3.487,3.548,3.478,2212644.0
2016-02-26,3.487,3.496,3.522,3.478,1158265.0
2016-02-29,3.487,3.505,3.513,3.383,1832341.0
2016-03-01,3.496,3.505,3.505,3.461,854620.0
2016-03-02,3.505,3.574,3.583,3.487,2080788.0
2016-03-03,3.565,3.592,3.6,3.548,1497689.0
2016-03-04,3.583,3.748,3.765,3.557,4093032.0
2016-03-07,3.713,3.731,3.748,3.687,1353112.0
2016-03-08,3.705,3.765,3.774,3.661,1694171.0
2016-03-09,3.722,3.835,3.844,3.705,1884682.0
2016-03-10,3.792,3.757,3.809,3.757,1050441.0
2016-03-11,3.739,3.774,3.774,3.705,1003134.0
2016-03-14,3.774,3.739,3.774,3.731,1999207.0
2016-03-15,3.731,3.705,3.731,3.67,1552033.0
2016-03-16,3.687,3.757,3.783,3.678,2904651.0
2016-03-17,3.739,3.731,3.748,3.705,1560983.0
2016-03-18,3.739,3.739,3.739,3.687,1652224.0
2016-03-21,3.739,3.748,3.774,3.722,1353079.0
2016-03-22,3.748,3.731,3.765,3.722,962656.0
2016-03-23,3.739,3.739,3.765,3.722,984467.0
2016-03-24,3.739,3.705,3.748,3.696,737964.0
2016-03-25,3.705,3.722,3.722,3.696,373514.0
2016-03-28,3.713,3.739,3.739,3.696,767821.0
2016-03-29,3.722,3.696,3.739,3.696,858684.0
2016-03-30,3.687,3.757,3.765,3.687,1426748.0
2016-03-31,3.748,3.731,3.765,3.722,918631.0
2016-04-01,3.731,3.739,3.748,3.705,921204.0
2016-04-05,3.739,3.757,3.765,3.722,1000995.0
2016-04-06,3.739,3.731,3.748,3.722,705707.0
2016-04-07,3.739,3.705,3.739,3.705,746379.0
2016-04-08,3.696,3.705,3.731,3.696,466834.0
2016-04-11,3.705,3.731,3.748,3.705,673744.0
