Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2011-08-19,162.17,163.94,157.13,157.54,14068600.0,0.0,1.0,136.62124752456,138.11239636909,132.37526437401,132.72067173348,14068600.0
2011-08-18,166.32,166.46,160.16,163.83,15082600.0,0.0,1.0,140.11744396796,140.23538794436,134.92790900618,138.01972610192,15082600.0
2011-08-17,171.57,172.99,169.89,171.48,5129700.0,0.0,1.0,144.54034308311,145.73663198664,143.12501536626,144.46452195542,5129700.0
2011-08-16,172.19,172.19,169.0,171.24,5585400.0,0.0,1.0,145.06266640718,145.06266640718,142.37522865912,144.26233228159,5585400.0
2011-08-15,171.32,174.0,170.39,172.99,7645400.0,0.0,1.0,144.32972883953,146.58751353069,143.54624385342,145.73663198664,7645400.0
2011-08-12,168.5,169.38,165.83,168.2,5187000.0,0.0,1.0,141.95400017196,142.69536230936,139.70464005055,141.70126307967,5187000.0
2011-08-11,164.1,168.77,162.94,166.73,9175600.0,0.0,1.0,138.24718948498,142.18146355503,137.26993939478,140.46285132743,9175600.0
2011-08-10,168.18,169.23,161.85,162.54,13993600.0,0.0,1.0,141.68441394018,142.56899376321,136.35166129277,136.93295660505,13993600.0
2011-08-09,167.46,171.05,162.0,170.61,12517600.0,0.0,1.0,141.07784491868,144.10226545647,136.47802983892,143.73158438777,12517600.0
2011-08-08,168.83,172.61,166.0,166.22,15804900.0,0.75,1.0,142.23201097349,145.4164983364,139.84785773618,140.03319827053,15804900.0
2011-08-05,172.1,174.22,166.52,172.98,11871800.0,0.0,1.0,144.33558976078,146.11357610763,139.65579550823,145.07362182929,11871800.0
2011-08-04,176.5,177.92,171.18,171.48,11022300.0,0.0,1.0,148.0257501033,149.21666548657,143.56401078007,143.81561262161,11022300.0
2011-08-03,177.67,179.23,175.41,178.83,6722000.0,0.0,1.0,149.00699728529,150.31532686127,147.11159674572,149.97985773923,6722000.0
2011-08-02,179.95,182.29,177.86,178.05,5770400.0,0.0,1.0,150.91917128096,152.88166564493,149.16634511826,149.32569295123,5770400.0
2011-08-01,182.6,183.69,178.5,180.75,5842700.0,0.0,1.0,153.14165421452,154.0558075721,149.70309571354,151.59010952505,5842700.0
2011-07-29,180.26,183.43,179.73,181.85,6665600.0,0.0,1.0,151.17915985054,153.83775264277,150.73466326383,152.51264961068,6665600.0
2011-07-28,181.06,183.27,180.88,181.8,4478800.0,0.0,1.0,151.85009809464,153.70356499395,151.69913698972,152.47071597043,4478800.0
2011-07-27,182.01,182.91,180.93,181.35,5806800.0,0.0,1.0,152.6468372595,153.40164278411,151.74107062997,152.09331320812,5806800.0
2011-07-26,182.94,184.05,182.65,182.93,4356200.0,0.0,1.0,153.42680296826,154.35772978194,153.18358785478,153.41841624021,4356200.0
2011-07-25,183.89,184.96,183.28,183.7,4987000.0,0.0,1.0,154.22354213312,155.1209220346,153.711951722,154.06419430015,4987000.0
2011-07-22,184.64,185.63,184.26,185.18,4516100.0,0.0,1.0,154.85254673696,155.68283281403,154.53385107102,155.30543005172,4516100.0
2011-07-21,183.59,185.5,182.9,184.9,4958400.0,0.0,1.0,153.97194029159,155.57380534936,153.39325605606,155.07060166629,4958400.0
2011-07-20,183.84,184.42,183.0,183.65,5901100.0,0.0,1.0,154.18160849287,154.66803871983,153.47712333657,154.02226065989,5901100.0
2011-07-19,178.74,185.21,178.65,185.21,13245600.0,0.0,1.0,149.90437718677,155.33059023588,149.8288966343,155.33059023588,13245600.0
2011-07-18,174.73,176.46,173.58,175.28,8879700.0,0.0,1.0,146.54129923824,147.9922031911,145.57682551236,147.00256928106,8879700.0
2011-07-15,175.08,175.94,174.07,175.54,5347100.0,0.0,1.0,146.83483472003,147.55609333244,145.98777518687,147.22062421039,5347100.0
2011-07-14,174.4,176.1,173.84,174.23,4613100.0,0.0,1.0,146.26453721255,147.69028098125,145.79488044169,146.12196283568,4613100.0
2011-07-13,174.9,176.32,174.0,174.32,4074800.0,0.0,1.0,146.68387361511,147.87478899838,145.92906809051,146.19744338814,4074800.0
2011-07-12,174.93,175.37,173.89,174.05,5036800.0,0.0,1.0,146.70903379927,147.07804983352,145.83681408194,145.97100173076,5036800.0
2011-07-11,174.9,176.15,174.61,174.99,4766500.0,0.0,1.0,146.68387361511,147.73221462151,146.44065850163,146.75935416757,4766500.0
2011-07-08,175.49,176.49,175.01,176.49,4399900.0,0.0,1.0,147.17869057013,148.01736337525,146.77612762368,148.01736337525,4399900.0
2011-07-07,176.78,177.27,176.12,176.48,5905600.0,0.0,1.0,148.26057848873,148.67152816324,147.70705443736,148.0089766472,5905600.0
2011-07-06,175.19,177.77,175.09,177.71,5885900.0,0.0,1.0,146.9270887286,149.0908645658,146.84322144809,149.04054419749,5885900.0
2011-07-05,173.52,175.4309,173.52,175.43,4586500.0,0.0,1.0,145.52650514405,147.12912500735,145.52650514405,147.12837020183,4586500.0
2011-07-01,171.61,174.65,171.49,174.54,5181700.0,0.0,1.0,143.92464008628,146.47420541383,143.82399934966,146.38195140527,5181700.0
2011-06-30,171.11,172.4468,170.75,171.55,5105200.0,0.0,1.0,143.50530368372,144.6264414896,143.20338147387,143.87431971797,5105200.0
2011-06-29,170.61,170.86,169.82,170.54,3817100.0,0.0,1.0,143.08596728116,143.29563548244,142.42341576511,143.0272601848,3817100.0
2011-06-28,168.33,170.7,168.01,170.01,4850000.0,0.0,1.0,141.17379328549,143.16144783362,140.90541798785,142.58276359809,4850000.0
2011-06-27,165.74,168.24,165.21,167.62,4446700.0,0.0,1.0,139.00163072023,141.09831273303,138.55713413352,140.57833559385,4446700.0
2011-06-24,165.85,165.94,164.57,165.07,4402600.0,0.0,1.0,139.0938847288,139.16936528126,138.02038353825,138.4397199408,4402600.0
2011-06-23,164.06,166.73,163.8,166.12,5271500.0,0.0,1.0,137.59266040764,139.8319167973,137.3746054783,139.32032638618,5271500.0
2011-06-22,165.59,166.81,165.1,165.68,3960500.0,0.0,1.0,138.87582979947,139.89901062171,138.46488012496,138.95131035193,3960500.0
2011-06-21,165.2,166.75,164.0,166.22,5387300.0,0.0,1.0,138.54874740547,139.8486902534,137.54234003933,139.40419366669,5387300.0
2011-06-20,163.7,165.61,163.59,165.02,3956100.0,0.0,1.0,137.29073819779,138.89260325557,137.19848418923,138.39778630055,3956100.0
2011-06-17,164.24,165.1,163.58,164.44,7149700.0,0.0,1.0,137.74362151256,138.46488012496,137.19009746118,137.91135607358,7149700.0
2011-06-16,162.06,163.63,161.78,162.67,4861100.0,0.0,1.0,135.9153147974,137.23203110143,135.68048641197,136.42690520852,4861100.0
2011-06-15,162.75,163.41,161.52,162.33,5225600.0,0.0,1.0,136.49399903293,137.04752308431,135.46243148264,136.14175645478,5225600.0
2011-06-14,163.87,164.57,163.65,164.12,7050000.0,0.0,1.0,137.43331257466,138.02038353825,137.24880455754,137.64298077594,7050000.0
2011-06-13,164.44,164.46,162.73,163.17,5099200.0,0.0,1.0,137.91135607358,137.92812952968,136.47722557683,136.84624161108,5099200.0
2011-06-10,164.57,164.84,162.87,163.18,4683300.0,0.0,1.0,138.02038353825,138.24682519563,136.59463976955,136.85462833913,4683300.0
2011-06-09,165.01,165.96,164.76,164.84,4299800.0,0.0,1.0,138.3893995725,139.18613873736,138.17973137122,138.24682519563,4299800.0
2011-06-08,163.27,164.85,163.26,164.34,3850800.0,0.0,1.0,136.93010889159,138.25521192368,136.92172216354,137.82748879307,3850800.0
2011-06-07,165.11,165.24,163.61,163.69,4187000.0,0.0,1.0,138.47326685301,138.58229431767,137.21525764533,137.28235146974,4187000.0
2011-06-06,164.76,165.58,164.27,164.75,3619700.0,0.0,1.0,138.17973137122,138.86744307141,137.76878169671,138.17134464317,3619700.0
2011-06-03,164.3,165.89,164.13,165.05,5230500.0,0.0,1.0,137.79394188086,139.127431641,137.65136750399,138.4229464847,5230500.0
2011-06-02,166.44,167.1,165.71,166.09,3854100.0,0.0,1.0,139.58870168382,140.14222573519,138.97647053608,139.29516620202,3854100.0
2011-06-01,168.9,169.58,166.5,166.56,5134600.0,0.0,1.0,141.65183678441,142.22213429189,139.63902205212,139.68934242043,5134600.0
2011-05-31,168.44,169.89,167.82,168.93,9123400.0,0.0,1.0,141.26604729405,142.48212286147,140.74607015488,141.67699696856,9123400.0
2011-05-27,167.91,168.47,167.0,167.5,3277600.0,0.0,1.0,140.82155070734,141.29120747821,140.05835845468,140.47769485724,3277600.0
2011-05-26,167.46,167.5,165.9,167.18,5771300.0,0.0,1.0,140.44414794504,140.47769485724,139.13581836905,140.2093195596,5771300.0
2011-05-25,167.63,168.4,167.51,167.75,3882100.0,0.0,1.0,140.58672232191,141.23250038185,140.48608158529,140.68736305852,3882100.0
2011-05-24,168.5,168.67,167.51,167.99,4643600.0,0.0,1.0,141.31636766236,141.45894203923,140.48608158529,140.88864453175,4643600.0
2011-05-23,168.58,168.69,167.07,168.26,5144000.0,0.0,1.0,141.38346148677,141.47571549533,140.11706555104,141.11508618913,5144000.0
2011-05-20,170.4,171.15,169.38,170.16,4869900.0,0.0,1.0,142.90984599208,143.53885059592,142.05439973086,142.70856451885,4869900.0
2011-05-19,170.86,171.4,169.32,170.59,3538300.0,0.0,1.0,143.29563548244,143.7485187972,142.00407936256,143.06919382505,3538300.0
2011-05-18,170.1,171.19,169.46,170.44,4154300.0,0.0,1.0,142.65824415055,143.57239750813,142.12149355527,142.94339290429,4154300.0
2011-05-17,167.85,171.41,166.53,170.5,8773200.0,0.0,1.0,140.77123033903,143.75690552525,139.66418223628,142.99371327259,8773200.0
2011-05-16,169.81,170.64,168.31,168.86,4662200.0,0.0,1.0,142.41502903706,143.11112746531,141.15701982939,141.6182898722,4662200.0
2011-05-13,171.7,172.15,169.44,169.92,5167400.0,0.0,1.0,144.00012063874,144.37752340104,142.10472009917,142.50728304563,5167400.0
2011-05-12,169.65,172.77,168.65,172.24,5138500.0,0.0,1.0,142.28084138824,144.89750054021,141.44216858313,144.4530039535,5138500.0
2011-05-11,170.3,170.52,167.82,169.5,4663200.0,0.0,1.0,142.82597871157,143.0104867287,140.74607015488,142.15504046748,4663200.0
2011-05-10,169.25,170.9,169.22,170.38,4934800.0,0.0,1.0,141.9453722662,143.32918239464,141.92021208204,142.89307253598,4934800.0
2011-05-09,168.39,169.85,168.31,169.1,3594800.0,0.0,1.0,141.2241136538,142.44857594927,141.15701982939,141.81957134543,3594800.0
2011-05-06,169.03,170.15,168.24,168.89,4839400.0,0.75,1.0,141.76086424907,142.7001777908,141.09831273303,141.64345005635,4839400.0
2011-05-05,170.47,170.87,167.5,168.46,7332000.0,0.0,1.0,142.33647094498,142.67045691541,139.85662511459,140.65819144361,7332000.0
2011-05-04,172.36,172.62,169.59,170.62,6890300.0,0.0,1.0,143.91455465523,144.13164553601,141.60170181005,142.46171568389,6890300.0
2011-05-03,172.0,173.48,171.23,172.87,5007700.0,0.0,1.0,143.61396728185,144.84971537241,142.97104428879,144.34038676752,5007700.0
2011-05-02,172.11,173.54,171.49,172.15,5396200.0,0.0,1.0,143.70581342372,144.89981326798,143.18813516956,143.73921202076,5396200.0
2011-04-29,171.1,173.0,170.48,170.58,5587700.0,0.0,1.0,142.8624988484,144.44893220791,142.34482059424,142.42831708685,5587700.0
2011-04-28,169.99,171.38,169.7,170.78,5087700.0,0.0,1.0,141.93568778047,143.09628902769,141.69354795192,142.59531007206,5087700.0
2011-04-27,168.61,170.59,168.46,170.37,5299700.0,0.0,1.0,140.78343618252,142.43666673611,140.65819144361,142.25297445238,5299700.0
2011-04-26,167.99,169.2,167.4,168.49,7300000.0,0.0,1.0,140.26575792836,141.27606548889,139.77312862199,140.68324039139,7300000.0
2011-04-25,167.65,168.77,167.23,167.67,3583800.0,0.0,1.0,139.9818698535,140.91703057068,139.63118458456,139.99856915202,3583800.0
2011-04-21,165.63,168.45,164.86,168.28,6158400.0,0.0,1.0,138.29524070286,140.64984179435,137.6523177098,140.50789775692,6158400.0
2011-04-20,163.1,165.89,162.19,164.75,10891800.0,0.0,1.0,136.18277943994,138.51233158364,135.42296135723,137.56047156793,10891800.0
2011-04-19,165.71,166.38,164.44,165.4,6547100.0,0.0,1.0,138.36203789695,138.92146439741,137.30163244086,138.10319876987,6547100.0
2011-04-18,164.64,166.16,162.86,165.94,6160700.0,0.0,1.0,137.46862542607,138.73777211368,135.98238785769,138.55407982994,6160700.0
2011-04-15,165.0,166.34,164.87,166.21,5287400.0,0.0,1.0,137.76921279945,138.88806580037,137.66066735906,138.77952035998,5287400.0
2011-04-14,163.84,165.36,163.16,164.97,4699100.0,0.0,1.0,136.80065348522,138.06980017283,136.2328773355,137.74416385167,4699100.0
2011-04-13,163.97,164.93,163.66,163.95,4181900.0,0.0,1.0,136.90919892561,137.71076525462,136.65035979853,136.89249962709,4181900.0
2011-04-12,163.36,163.77,162.3,163.25,3860600.0,0.0,1.0,136.39987032071,136.7422059404,135.51480749909,136.30802417885,3860600.0
2011-04-11,163.44,164.0,163.11,163.95,4139000.0,0.0,1.0,136.4666675148,136.93424787339,136.1911290892,136.89249962709,4139000.0
2011-04-08,164.35,164.38,163.16,164.05,3324100.0,0.0,1.0,137.22648559751,137.25153454529,136.2328773355,136.97599611969,3324100.0
2011-04-07,164.1,164.5463,163.28,164.38,3666700.0,0.0,1.0,137.017744366,137.3903892125,136.33307312663,137.25153454529,3666700.0
2011-04-06,164.34,164.75,163.81,164.04,3774800.0,0.0,1.0,137.21813594825,137.56047156793,136.77560453744,136.96764647043,3774800.0
2011-04-05,163.81,164.7,163.62,163.99,3612000.0,0.0,1.0,136.77560453744,137.51872332163,136.61696120149,136.92589822413,3612000.0
2011-04-04,164.42,164.73,163.58,164.25,3225100.0,0.0,1.0,137.28493314234,137.54377226941,136.58356260445,137.14298910491,3225100.0
2011-04-01,163.7,164.42,163.04,164.27,4381900.0,0.0,1.0,136.68375839557,137.28493314234,136.13268154438,137.15968840343,4381900.0
2011-03-31,163.4,164.06,163.07,163.07,3860800.0,0.0,1.0,136.43326891776,136.98434576896,136.15773049216,136.15773049216,3860800.0
2011-03-30,163.55,163.99,163.02,163.6,3394100.0,0.0,1.0,136.55851365667,136.92589822413,136.11598224586,136.60026190297,3394100.0
2011-03-29,161.34,163.09,161.15,162.88,3456700.0,0.0,1.0,134.71324117008,136.17442979068,134.55459783413,135.99908715621,3456700.0
2011-03-28,161.54,162.58,161.12,161.37,3972800.0,0.0,1.0,134.88023415529,135.74859767839,134.52954888635,134.73829011786,3972800.0
2011-03-25,160.98,162.74,160.76,162.18,5348100.0,0.0,1.0,134.4126537967,135.88219206656,134.22896151297,135.41461170797,5348100.0
