Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2011-12-30,25.73,25.88,25.62,25.65,19168800.0,0.0,1.0,23.781179051806,23.919817872551,23.67951058326,23.707238347409,19168800.0
2011-12-29,25.67,25.84,25.5,25.8,19249800.0,0.0,1.0,23.725723523508,23.882847520352,23.568599526663,23.845877168154,19249800.0
2011-12-28,25.68,25.76,25.33,25.51,25412300.0,0.0,1.0,23.734966111558,23.808906815955,23.411475529819,23.577842114713,25412300.0
2011-12-27,26.06,26.2,25.56,25.625,21312400.0,0.0,1.0,24.086184457445,24.215580690141,23.624055054962,23.684131877284,21312400.0
2011-12-23,25.8,26.08,25.75,26.06,32292800.0,0.0,1.0,23.845877168154,24.104669633544,23.799664227905,24.086184457445,32292800.0
2011-12-22,25.8601,25.87,25.38,25.69,44203700.0,0.0,1.0,23.901425122332,23.910575284501,23.457688470067,23.744208699607,44203700.0
2011-12-21,25.67,25.99,24.91,25.77,183503900.0,0.0,1.0,23.725723523508,24.021486341097,23.023286831733,23.818149404005,183503900.0
2011-12-20,29.06,29.49,28.87,29.17,46428300.0,0.0,1.0,26.858960872347,27.256392158483,26.683351699403,26.960629340893,46428300.0
2011-12-19,29.41,29.44,28.5,28.615,24849700.0,0.0,1.0,27.182451454085,27.210179218234,26.341375941565,26.447665704136,24849700.0
2011-12-16,29.26,30.07,28.96,29.21,46100600.0,0.0,1.0,27.04381263334,27.792462265364,26.76653499185,26.997599693092,46100600.0
2011-12-15,30.14,30.2,28.81,29.03,43170300.0,0.0,1.0,27.857160381711,27.912615910009,26.627896171105,26.831233108198,43170300.0
2011-12-14,30.671,30.75,29.75,29.87,26644600.0,0.0,1.0,28.347941807149,28.420958252741,27.496699447774,27.60761050437,26644600.0
2011-12-13,31.69,31.9,30.6,30.83,25309900.0,0.0,1.0,29.28976152941,29.483855878454,28.282319431996,28.494898957139,25309900.0
2011-12-12,31.4,31.4,30.775,31.32,22536100.0,0.0,1.0,29.02172647597,29.02172647597,28.444064722865,28.947785771573,22536100.0
2011-12-09,30.84,31.85,30.81,31.69,22621000.0,0.0,1.0,28.504141545188,29.437642938205,28.476413781039,29.28976152941,22621000.0
2011-12-08,31.24,31.5,30.65,30.74,24494300.0,0.0,1.0,28.873845067175,29.114152356467,28.328532372245,28.411715664692,24494300.0
2011-12-07,31.2899,31.81,30.82,31.54,31366000.0,0.0,1.0,28.919965581543,29.400672586006,28.485656369089,29.151122708665,31366000.0
2011-12-06,32.04,32.11,31.54,31.73,21049900.0,0.0,1.0,29.613252111149,29.677950227497,29.151122708665,29.326731881609,21049900.0
2011-12-05,31.81,32.24,31.55,31.9,19992200.0,0.0,1.0,29.400672586006,29.798103872142,29.160365296715,29.483855878454,19992200.0
2011-12-02,32.0,32.05,31.2,31.2,22391200.0,0.0,1.0,29.57628175895,29.622494699199,28.836874714977,28.836874714977,22391200.0
2011-12-01,31.4,31.78,31.14,31.67,22197000.0,0.0,1.0,29.02172647597,29.372944821857,28.781419186678,29.271276353311,22197000.0
2011-11-30,30.69,31.46,30.65,31.35,31879500.0,0.0,1.0,28.365502724443,29.077182004268,28.328532372245,28.975513535722,31879500.0
2011-11-29,29.9299,30.16,29.69,29.74,20155800.0,0.0,1.0,27.662973606788,27.875645557811,27.441243919476,27.487456859724,20155800.0
2011-11-28,29.45,30.06,29.36,29.87,21067200.0,0.0,1.0,27.219421806284,27.783219677314,27.136238513837,27.60761050437,21067200.0
2011-11-25,28.68,29.33,28.61,28.74,13641400.0,0.0,1.0,26.507742526459,27.108510749688,26.443044410111,26.563198054757,13641400.0
2011-11-23,29.5,29.59,28.99,29.0,24399700.0,0.0,1.0,27.265634746532,27.348818038979,26.794262755999,26.803505344049,24399700.0
2011-11-22,29.58,29.92,29.27,29.81,25437400.0,0.0,1.0,27.33957545093,27.653823444618,27.05305522139,27.552154976072,25437400.0
2011-11-21,30.19,30.35,29.54,29.91,25360400.0,0.0,1.0,27.90337332196,28.051254730754,27.302605098731,27.644580856569,25360400.0
2011-11-18,30.73,30.89,30.29,30.6,26601000.0,0.0,1.0,28.402473076642,28.550354485437,27.995799202456,28.282319431996,26601000.0
2011-11-17,31.85,31.995,30.47,30.82,41500400.0,0.0,1.0,29.437642938205,29.571660464925,28.16216578735,28.485656369089,41500400.0
2011-11-16,32.6,33.065,31.99,31.99,24295200.0,0.0,1.0,30.130837041931,30.56061738624,29.567039170901,29.567039170901,24295200.0
2011-11-15,32.21,33.16,32.14,32.96,21397300.0,0.0,1.0,29.770376107993,30.648421972712,29.705677991646,30.463570211719,21397300.0
2011-11-14,32.3,32.51,32.08,32.3,16781600.0,0.0,1.0,29.85355940044,30.047653749484,29.650222463348,29.85355940044,16781600.0
2011-11-11,32.02,32.76,32.0,32.37,21664700.0,0.0,1.0,29.59476693505,30.278718450725,29.57628175895,29.918257516788,21664700.0
2011-11-10,31.94,32.03,31.3,31.73,25303800.0,0.0,1.0,29.520826230652,29.604009523099,28.929300595473,29.326731881609,25303800.0
2011-11-09,32.8399,32.8399,31.44,31.59,36933000.0,0.0,1.0,30.352566729242,30.352566729242,29.058696828169,29.197335648914,36933000.0
2011-11-08,33.13,33.76,32.85,33.61,30171400.0,0.0,1.0,30.620694208563,31.202977255693,30.361901743172,31.064338434947,30171400.0
2011-11-07,32.39,32.925,31.8,32.87,23980000.0,0.0,1.0,29.936742692887,30.431221153545,29.391429997957,30.380386919272,23980000.0
2011-11-04,32.82,32.88,32.12,32.55,23837800.0,0.0,1.0,30.334173979023,30.389629507321,29.687192815546,30.084624101682,23837800.0
2011-11-03,32.26,33.15,32.18,33.11,27467100.0,0.0,1.0,29.816589048242,30.639179384663,29.742648343844,30.602209032464,27467100.0
2011-11-02,31.96,32.64,31.8,32.28,26470800.0,0.0,1.0,29.539311406752,30.167807394129,29.391429997957,29.835074224341,26470800.0
2011-11-01,31.96,32.205,31.62,31.69,31480100.0,0.0,1.0,29.539311406752,29.765754813969,29.225063413063,29.28976152941,31480100.0
2011-10-31,33.25,33.37,32.76,32.77,28859900.0,0.0,1.0,30.731605265159,30.842516321755,30.278718450725,30.287961038775,28859900.0
2011-10-28,33.4999,33.8,33.4,33.69,26333800.0,0.0,1.0,30.962577540521,31.239947607891,30.870244085904,31.138279139345,26333800.0
2011-10-27,33.09,33.81,32.95,33.66,35578800.0,0.0,1.0,30.583723856365,31.249190195941,30.454327623669,31.110551375196,35578800.0
2011-10-26,32.73,32.76,31.555,32.4,33683500.0,0.0,1.0,30.250990686576,30.278718450725,29.16498659074,29.945985280937,33683500.0
2011-10-25,32.92,32.95,32.27,32.37,30540900.0,0.0,1.0,30.42659985952,30.454327623669,29.825831636291,29.918257516788,30540900.0
2011-10-24,32.01,32.92,32.01,32.87,27941900.0,0.0,1.0,29.585524347,30.42659985952,29.585524347,30.380386919272,27941900.0
2011-10-21,31.94,32.25,31.82,32.12,32837700.0,0.0,1.0,29.520826230652,29.807346460192,29.409915174056,29.687192815546,32837700.0
2011-10-20,31.59,31.75,30.88,31.53,25102300.0,0.0,1.0,29.197335648914,29.345217057708,28.541111897387,29.141880120616,25102300.0
2011-10-19,31.83,32.1801,31.25,31.49,25586300.0,0.0,1.0,29.419157762106,29.742740769725,28.883087655225,29.104909768417,25586300.0
2011-10-18,31.14,32.0,30.77,31.88,29754800.0,0.0,1.0,28.781419186678,29.57628175895,28.439443428841,29.465370702354,29754800.0
2011-10-17,31.59,31.75,30.95,31.23,25074700.0,0.0,1.0,29.197335648914,29.345217057708,28.605810013735,28.864602479126,25074700.0
2011-10-14,31.56,31.86,31.27,31.85,23613200.0,0.0,1.0,29.169607884765,29.446885526255,28.901572831324,29.437642938205,23613200.0
2011-10-13,30.9599,31.295,30.57,31.14,27161500.0,0.0,1.0,28.614960175904,28.924679301448,28.254591667847,28.781419186678,27161500.0
2011-10-12,31.37,31.55,31.08,31.11,30322800.0,0.0,1.0,28.993998711821,29.160365296715,28.72596365838,28.753691422529,30322800.0
