Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2011-05-25,28.27,28.75,27.5,28.28,225834700.0,0.0,1.0,26.499369823744,26.949306064119,25.77759710481,26.508743495419,225834700.0
2011-05-24,29.93,29.95,29.46,29.46,8638000.0,0.0,1.0,28.055399321707,28.074146665056,27.614836753007,27.614836753007,8638000.0
2011-05-23,30.46,30.58,29.6,29.98,6975400.0,0.0,1.0,28.552203920455,28.664687980548,27.74606815645,28.10226768008,6975400.0
2011-05-20,30.96,31.24,30.52,30.8,4842800.0,0.0,1.0,29.020887504178,29.283350311064,28.608445950501,28.870908757387,4842800.0
2011-05-19,31.0,31.01,30.5,30.84,2760200.0,0.0,1.0,29.058382190876,29.067755862551,28.589698607152,28.908403444085,2760200.0
2011-05-18,30.92,31.01,30.25,30.83,3845600.0,0.0,1.0,28.98339281748,29.067755862551,28.355356815291,28.89902977241,3845600.0
2011-05-17,30.95,31.4,30.55,30.8,3960800.0,0.0,1.0,29.011513832504,29.433329057855,28.636566965525,28.870908757387,3960800.0
2011-05-16,30.56,31.255,30.42,31.0,4042900.0,0.0,1.0,28.645940637199,29.297410818575,28.514709233757,29.058382190876,4042900.0
2011-05-13,31.4,31.5,30.4,30.42,5337700.0,0.0,1.0,29.433329057855,29.5270657746,28.495961890408,28.514709233757,5337700.0
2011-05-12,31.35,31.4,30.37,31.17,6335200.0,0.0,1.0,29.386460699483,29.433329057855,28.467840875384,29.217734609342,6335200.0
2011-05-11,29.61,31.79,29.61,30.65,12665300.0,0.0,1.0,27.755441828124,29.79890225316,27.755441828124,28.73030368227,12665300.0
2011-05-10,29.59,29.98,29.15,29.62,6352100.0,0.0,1.0,27.736694484775,28.10226768008,27.324252931098,27.764815499799,6352100.0
2011-05-09,30.88,30.88,29.45,29.7,6344500.0,0.0,1.0,28.945898130783,28.945898130783,27.605463081332,27.839804873194,6344500.0
2011-05-06,30.79,31.38,30.45,30.7,6559600.0,0.0,1.0,28.861535085712,29.414581714506,28.54283024878,28.777172040642,6559600.0
2011-05-05,31.39,31.75,30.57,30.79,6721900.0,0.0,1.0,29.423955386181,29.761407566462,28.655314308874,28.861535085712,6721900.0
2011-05-04,31.31,31.8,30.8603,31.64,4834400.0,0.0,1.0,29.348966012785,29.808275924834,28.927431997584,29.658297178043,4834400.0
2011-05-03,31.1,31.5,30.85,31.13,4075200.0,0.0,1.0,29.152118907621,29.5270657746,28.917777115759,29.180239922644,4075200.0
2011-05-02,31.39,31.42,30.75,30.85,3212700.0,0.0,1.0,29.423955386181,29.452076401204,28.824040399014,28.917777115759,3212700.0
2011-04-29,31.88,31.93,31.11,31.15,4486900.0,0.0,1.0,29.88326529823,29.930133656603,29.161492579296,29.198987265993,4486900.0
2011-04-28,31.69,32.25,31.5599,31.8,4114200.0,0.0,1.0,29.705165536415,30.230091150186,29.58321406793,29.808275924834,4114200.0
2011-04-27,32.01,32.01,31.28,31.7,5428400.0,0.0,1.0,30.005123029998,30.005123029998,29.320844997762,29.71453920809,5428400.0
2011-04-26,31.57,32.27,31.55,31.87,5600000.0,0.0,1.0,29.592681476321,30.248838493535,29.573934132972,29.873891626556,5600000.0
2011-04-25,32.2,32.22,31.28,31.47,5090000.0,0.0,1.0,30.183222791813,30.201970135162,29.320844997762,29.498944759577,5090000.0
2011-04-21,32.46,32.55,32.01,32.16,3918700.0,0.0,1.0,30.42693825535,30.51130130042,30.005123029998,30.145728105116,3918700.0
2011-04-20,32.47,32.74,32.12,32.35,3889400.0,0.0,1.0,30.436311927024,30.689401062235,30.108233418418,30.323827866931,3889400.0
2011-04-19,32.72,32.97,31.83,32.12,6941900.0,0.0,1.0,30.670653718886,30.904995510748,29.836396939858,30.108233418418,6941900.0
2011-04-18,33.03,33.37,32.42,32.61,5031300.0,0.0,1.0,30.961237540795,31.279942377727,30.389443568652,30.567543330467,5031300.0
2011-04-15,33.7263,33.7263,33.09,33.46,3662800.0,0.0,1.0,31.613926299489,31.613926299489,31.017479570842,31.364305422797,3662800.0
2011-04-14,33.7,33.81,33.33,33.54,2829300.0,0.0,1.0,31.589273542985,31.692383931404,31.242447691029,31.439294796193,2829300.0
2011-04-13,34.23,34.35,33.75,33.86,2127100.0,0.0,1.0,32.086078141732,32.198562201826,31.636141901357,31.739252289776,2127100.0
2011-04-12,34.13,34.45,33.85,34.08,2213600.0,0.0,1.0,31.992341424987,32.292298918571,31.729878618102,31.945473066615,2213600.0
2011-04-11,34.41,34.81,34.22,34.22,2292300.0,0.0,1.0,32.254804231873,32.629751098852,32.076704470058,32.076704470058,2292300.0
2011-04-08,34.73,34.88,34.33,34.49,2138800.0,0.0,1.0,32.554761725456,32.695366800573,32.179814858477,32.329793605268,2138800.0
2011-04-07,34.87,35.24,34.29,34.67,4039200.0,0.0,1.0,32.685993128899,33.032818980854,32.142320171779,32.498519695409,4039200.0
2011-04-06,35.27,35.5,34.43,34.86,4248000.0,0.0,1.0,33.060939995878,33.276534444391,32.273551575222,32.676619457224,4248000.0
2011-04-05,34.2,35.57,34.03,34.98,6973000.0,0.0,1.0,32.057957126709,33.342150146112,31.898604708243,32.789103517318,6973000.0
2011-04-04,35.15,35.195,33.8998,33.94,6212000.0,0.0,1.0,32.948455935784,32.990637458319,31.776559503041,31.814241663172,6212000.0
2011-04-01,35.2,35.35,34.9,35.0,2791300.0,0.0,1.0,32.995324294156,33.135929369273,32.714114143922,32.807850860667,2791300.0
2011-03-31,35.83,35.84,35.0,35.14,6693400.0,0.0,1.0,33.585865609648,33.595239281323,32.807850860667,32.939082264109,6693400.0
2011-03-30,36.37,36.46,36.01,36.05,1882300.0,0.0,1.0,34.09204388007,34.17640692514,33.754591699789,33.792086386487,1882300.0
2011-03-29,36.51,36.58,36.0,36.18,2518700.0,0.0,1.0,34.223275283513,34.288890985234,33.745218028114,33.913944118255,2518700.0
2011-03-28,36.42,37.39,36.3,36.36,2736700.0,0.0,1.0,34.138912238442,35.048158390867,34.026428178349,34.082670208396,2736700.0
2011-03-25,36.52,36.91,36.1,36.53,3076300.0,0.0,1.0,34.232648955187,34.598222150492,33.838954744859,34.242022626862,3076300.0
