Date,Open,Close,High,Low,Volume
2017-01-03,8.834,8.883,8.902,8.815,459840.0
2017-01-04,8.873,8.883,8.902,8.863,449329.0
2017-01-05,8.892,8.892,8.902,8.873,344372.0
2017-01-06,8.892,8.854,8.892,8.834,358154.0
2017-01-09,8.854,8.873,8.892,8.834,361081.0
2017-01-10,8.873,8.873,8.883,8.863,241053.0
2017-01-11,8.863,8.863,8.892,8.854,303430.0
2017-01-12,8.854,8.873,8.892,8.854,428006.0
2017-01-13,8.863,8.883,8.912,8.844,434301.0
2017-01-16,8.873,8.863,8.883,8.796,683165.0
2017-01-17,8.844,8.873,8.883,8.825,545552.0
2017-01-18,8.863,8.892,8.912,8.854,574269.0
2017-01-19,8.873,8.902,8.96,8.873,437712.0
2017-01-20,8.892,8.941,8.951,8.892,393328.0
2017-01-23,8.941,8.941,8.98,8.922,420299.0
2017-01-24,8.951,8.989,8.999,8.922,470244.0
2017-01-25,8.989,8.98,8.999,8.97,304401.0
2017-01-26,8.989,9.048,9.057,8.98,420712.0
2017-02-03,9.057,8.98,9.077,8.951,315472.0
2017-02-06,8.98,9.028,9.038,8.98,516786.0
2017-02-07,9.028,9.019,9.038,8.989,396884.0
2017-02-08,9.009,9.019,9.019,8.96,360272.0
2017-02-09,9.019,9.028,9.048,8.999,342855.0
2017-02-10,9.038,9.048,9.077,9.028,482743.0
2017-02-13,9.057,9.125,9.154,9.048,638364.0
2017-02-14,9.125,9.116,9.135,9.086,362404.0
2017-02-15,9.116,9.164,9.251,9.106,756613.0
2017-02-16,9.164,9.174,9.213,9.135,411161.0
2017-02-17,9.174,9.106,9.203,9.086,423774.0
2017-02-20,9.116,9.271,9.29,9.116,898755.0
2017-02-21,9.261,9.28,9.329,9.251,646584.0
2017-02-22,9.28,9.28,9.28,9.213,462966.0
2017-02-23,9.261,9.222,9.28,9.193,335327.0
2017-02-24,9.213,9.213,9.251,9.193,332500.0
2017-02-27,9.213,9.145,9.213,9.135,407341.0
2017-02-28,9.145,9.193,9.222,9.135,369719.0
2017-03-01,9.203,9.203,9.261,9.183,346993.0
2017-03-02,9.222,9.145,9.251,9.135,403628.0
2017-03-03,9.125,9.116,9.145,9.077,342655.0
2017-03-06,9.116,9.164,9.174,9.106,404511.0
2017-03-07,9.154,9.164,9.174,9.116,294672.0
2017-03-08,9.145,9.135,9.164,9.116,244438.0
2017-03-09,9.125,9.096,9.145,9.077,378169.0
2017-03-10,9.096,9.116,9.125,9.077,390182.0
2017-03-13,9.106,9.154,9.164,9.086,545304.0
2017-03-14,9.145,9.154,9.174,9.125,404484.0
2017-03-15,9.135,9.193,9.193,9.135,546560.0
2017-03-16,9.193,9.232,9.242,9.164,635953.0
2017-03-17,9.164,9.028,9.174,9.019,1583647.0
2017-03-20,9.009,8.97,9.028,8.941,715021.0
2017-03-21,8.97,8.96,8.98,8.922,554648.0
2017-03-22,8.922,8.883,8.941,8.863,566123.0
2017-03-23,8.883,8.922,8.96,8.873,433588.0
2017-03-24,8.922,8.912,8.96,8.883,710827.0
2017-03-27,8.844,8.863,8.912,8.805,985012.0
2017-03-28,8.883,8.844,8.892,8.825,481372.0
2017-03-29,8.854,8.834,8.873,8.815,601140.0
2017-03-30,8.844,8.805,8.844,8.786,687285.0
2017-03-31,8.805,8.892,8.902,8.805,633121.0
2017-04-05,8.883,8.931,8.941,8.873,499150.0
2017-04-06,8.922,8.922,8.941,8.892,434391.0
2017-04-07,8.912,8.922,8.941,8.892,514844.0
2017-04-10,8.922,8.902,8.931,8.892,401343.0
2017-04-11,8.892,8.873,8.912,8.815,612437.0
2017-04-12,8.883,8.844,8.892,8.825,455336.0
2017-04-13,8.834,8.844,8.863,8.825,357442.0
2017-04-14,8.834,8.805,8.844,8.786,490500.0
2017-04-17,8.805,8.825,8.834,8.776,531892.0
2017-04-18,8.815,8.776,8.825,8.776,335376.0
2017-04-19,8.757,8.64,8.766,8.631,799668.0
2017-04-20,8.631,8.65,8.669,8.621,437629.0
2017-04-21,8.65,8.699,8.718,8.631,325408.0
2017-04-24,8.699,8.66,8.708,8.621,394995.0
2017-04-25,8.66,8.728,8.737,8.66,377933.0
2017-04-26,8.728,8.718,8.737,8.689,382147.0
2017-04-27,8.699,8.699,8.708,8.64,387392.0
2017-04-28,8.689,8.718,8.718,8.65,286446.0
2017-05-02,8.689,8.669,8.689,8.631,311026.0
2017-05-03,8.65,8.64,8.66,8.621,280310.0
2017-05-04,8.621,8.476,8.621,8.456,696517.0
2017-05-05,8.476,8.369,8.495,8.32,623700.0
2017-05-08,8.34,8.311,8.359,8.282,460089.0
2017-05-09,8.301,8.379,8.379,8.291,324194.0
2017-05-10,8.369,8.408,8.534,8.359,573077.0
2017-05-11,8.388,8.437,8.456,8.34,503643.0
2017-05-12,8.417,8.631,8.631,8.379,917968.0
2017-05-15,8.621,8.592,8.679,8.543,536578.0
2017-05-16,8.572,8.572,8.582,8.466,524872.0
2017-05-17,8.543,8.505,8.543,8.485,417338.0
2017-05-18,8.456,8.466,8.505,8.446,227401.0
2017-05-19,8.476,8.427,8.495,8.417,294270.0
2017-05-22,8.417,8.417,8.466,8.349,679120.0
2017-05-23,8.408,8.524,8.572,8.379,800040.0
2017-05-24,8.514,8.543,8.563,8.417,532376.0
2017-05-25,8.524,8.825,8.863,8.514,1621543.0
2017-05-26,8.805,8.825,8.854,8.766,895365.0
2017-05-31,8.825,8.922,8.951,8.786,1033210.0
2017-06-01,8.922,8.912,8.951,8.844,566182.0
2017-06-02,8.902,8.892,9.009,8.863,770757.0
2017-06-05,8.854,8.757,8.892,8.718,634132.0
2017-06-06,8.737,8.766,8.786,8.718,355341.0
2017-06-07,8.747,8.854,8.873,8.737,645723.0
2017-06-08,8.834,8.854,8.873,8.805,383004.0
2017-06-09,8.873,8.873,8.941,8.844,685468.0
2017-06-12,8.873,8.834,8.912,8.825,504578.0
2017-06-13,8.834,8.844,8.863,8.776,448434.0
2017-06-14,8.844,8.805,8.854,8.766,375444.0
2017-06-15,8.805,8.766,8.805,8.757,337797.0
2017-06-16,8.766,8.747,8.805,8.737,285991.0
2017-06-19,8.757,8.854,8.873,8.747,489704.0
2017-06-20,8.844,8.844,8.883,8.815,313615.0
2017-06-21,8.892,8.873,8.902,8.834,496932.0
2017-06-22,8.873,8.97,9.116,8.863,1426958.0
2017-06-23,8.951,8.97,8.989,8.883,584004.0
2017-06-26,8.98,9.019,9.116,8.98,710769.0
2017-06-27,9.019,9.077,9.106,8.989,546016.0
2017-06-28,9.067,9.145,9.203,9.048,1168796.0
2017-06-29,9.145,9.145,9.164,9.086,488804.0
2017-06-30,9.116,9.106,9.145,9.028,499633.0
2017-07-03,9.116,9.116,9.145,9.057,388349.0
2017-07-04,9.116,9.057,9.125,9.019,488362.0
2017-07-05,9.009,9.086,9.096,8.989,567720.0
2017-07-06,9.077,9.116,9.125,9.028,738911.0
2017-07-07,9.086,9.183,9.193,9.057,760369.0
2017-07-10,9.164,9.3,9.368,9.154,1360815.0
2017-07-11,9.319,9.94,10.143,9.319,3812086.0
2017-07-12,9.959,10.027,10.26,9.891,2998844.0
2017-07-13,9.988,10.57,10.57,9.93,2994534.0
2017-07-14,10.483,10.57,10.609,10.337,1722570.0
2017-07-17,10.619,10.483,10.987,10.396,3273123.0
2017-07-18,10.425,10.716,10.803,10.299,2349431.0
2017-07-19,10.657,10.754,10.851,10.551,1933075.0
2017-07-20,10.745,10.638,10.88,10.58,1537338.0
2017-07-21,10.658,10.717,10.776,10.52,1501020.0
2017-07-24,10.648,10.776,10.884,10.559,1692664.0
2017-07-25,10.805,10.825,11.091,10.776,1954768.0
2017-07-26,10.746,10.569,11.002,10.491,1697412.0
2017-07-27,10.55,10.422,10.599,10.363,1194490.0
2017-07-28,10.441,10.569,10.638,10.412,819195.0
2017-07-31,10.628,10.5,10.648,10.284,1575864.0
2017-08-01,10.471,10.865,10.904,10.432,2035709.0
2017-08-02,10.874,10.973,11.16,10.786,2062069.0
2017-08-03,10.963,10.835,11.042,10.796,984219.0
2017-08-04,10.825,10.992,11.111,10.756,1353951.0
2017-08-07,10.884,10.825,10.992,10.727,860644.0
2017-08-08,10.825,10.874,10.933,10.737,689567.0
2017-08-09,10.786,10.559,10.845,10.51,1042321.0
2017-08-10,10.53,10.451,10.648,10.372,959879.0
2017-08-11,10.313,9.861,10.372,9.831,2440643.0
2017-08-14,9.969,10.058,10.087,9.88,1157664.0
2017-08-15,10.077,10.146,10.343,10.048,1075162.0
2017-08-16,10.126,10.176,10.205,9.989,756806.0
2017-08-17,10.185,10.254,10.254,10.126,553642.0
2017-08-18,10.195,10.274,10.432,10.126,616520.0
2017-08-21,10.264,10.294,10.353,10.225,399154.0
2017-08-22,10.313,10.481,10.491,10.205,875681.0
2017-08-23,10.461,10.727,10.805,10.422,1319151.0
2017-08-24,10.717,10.756,10.933,10.668,924248.0
2017-08-25,10.766,10.933,10.992,10.727,963940.0
2017-08-28,10.924,11.17,11.357,10.924,1603938.0
2017-08-29,11.12,11.484,11.553,11.101,1357983.0
2017-08-30,11.494,11.248,11.514,11.17,1096674.0
2017-08-31,11.209,11.101,11.258,10.973,1151786.0
2017-09-01,11.101,11.032,11.209,10.973,959976.0
2017-09-04,11.002,11.534,11.534,10.992,1352325.0
2017-09-05,11.494,11.455,11.75,11.416,1287518.0
2017-09-06,11.406,11.514,11.691,11.298,791621.0
2017-09-07,11.465,11.258,11.563,11.209,614187.0
2017-09-08,11.278,11.307,11.455,11.199,481276.0
2017-09-11,11.357,11.199,11.504,11.12,699472.0
2017-09-12,11.199,11.357,11.357,11.091,846183.0
2017-09-13,11.307,11.248,11.357,11.16,668237.0
2017-09-14,11.248,11.14,11.406,11.061,883087.0
2017-09-15,11.111,11.111,11.14,10.973,646094.0
2017-09-18,11.071,11.071,11.14,11.022,607612.0
2017-09-19,11.071,10.953,11.16,10.904,764212.0
2017-09-20,10.963,11.111,11.189,10.874,787154.0
2017-09-21,11.081,11.278,11.327,11.022,692407.0
2017-09-22,11.248,11.258,11.337,11.13,593927.0
2017-09-25,11.258,11.111,11.268,11.002,532391.0
2017-09-26,11.081,10.874,11.12,10.786,967460.0
2017-09-27,10.835,10.756,10.904,10.727,727188.0
2017-09-28,10.805,10.707,10.805,10.648,517220.0
2017-09-29,10.746,10.933,10.983,10.687,682280.0
2017-10-09,11.386,11.12,11.455,11.081,1325227.0
2017-10-10,11.15,11.288,11.317,11.15,747925.0
2017-10-11,11.298,11.347,11.396,11.16,658077.0
2017-10-12,11.357,11.366,11.396,11.288,578065.0
2017-10-13,11.376,11.179,11.376,11.071,737375.0
2017-10-16,11.179,11.406,11.416,11.111,1036250.0
2017-10-17,11.435,11.327,11.465,11.298,506372.0
2017-10-18,11.347,11.504,11.514,11.327,871365.0
2017-10-19,11.455,11.445,11.534,11.386,722764.0
2017-10-20,11.406,11.298,11.406,11.229,461808.0
2017-10-23,11.209,11.012,11.219,10.973,1074465.0
2017-10-24,11.022,11.209,11.238,11.002,618871.0
2017-10-25,11.179,11.091,11.189,11.071,418573.0
2017-10-26,11.071,11.002,11.14,10.943,928996.0
2017-10-27,11.012,11.376,11.376,11.002,1360086.0
2017-10-30,11.366,11.376,11.544,11.268,1278246.0
2017-10-31,11.366,11.357,11.396,11.209,627491.0
2017-11-01,11.376,11.219,11.406,11.14,692617.0
2017-11-02,11.179,11.357,11.396,11.081,604308.0
2017-11-03,11.307,11.209,11.494,11.17,743343.0
2017-11-06,11.238,11.101,11.238,10.914,1029902.0
2017-11-07,11.091,11.731,11.898,11.071,2477163.0
2017-11-08,11.809,11.937,12.39,11.74,4262825.0
2017-11-09,12.006,12.134,12.37,11.957,2295289.0
2017-11-10,12.173,12.104,12.351,11.957,1757552.0
2017-11-13,12.154,12.695,12.892,12.154,2566906.0
2017-11-14,12.744,12.744,13.049,12.606,1780302.0
2017-11-15,12.695,12.695,12.921,12.567,1263052.0
2017-11-16,12.695,12.892,12.911,12.469,1200814.0
2017-11-17,12.961,12.97,13.246,12.823,2064149.0
2017-11-20,12.921,14.023,14.023,12.843,2843925.0
2017-11-21,13.846,14.22,14.555,13.787,2495327.0
2017-11-22,14.25,14.86,14.998,14.25,2570231.0
2017-11-23,14.909,14.122,14.998,13.846,2429142.0
2017-11-24,14.063,14.329,14.358,13.561,2630189.0
2017-11-27,14.073,13.709,14.073,13.531,2064085.0
2017-11-28,13.63,13.482,13.63,13.187,1766432.0
2017-11-29,13.512,13.6,13.709,13.256,1564094.0
2017-11-30,13.482,13.167,13.512,13.049,1379635.0
2017-12-01,13.187,12.793,13.266,12.754,1784933.0
2017-12-04,12.843,13.089,13.157,12.793,1454023.0
2017-12-05,12.941,13.089,13.276,12.892,1723681.0
2017-12-06,13.049,12.872,13.059,12.587,1619844.0
2017-12-07,12.843,12.626,12.931,12.547,1181957.0
2017-12-08,12.685,12.882,12.882,12.547,1351315.0
2017-12-11,12.872,13.285,13.354,12.675,2261952.0
2017-12-12,13.187,12.813,13.266,12.813,1743405.0
2017-12-13,12.793,12.921,12.99,12.675,1289248.0
2017-12-14,12.941,12.793,13.098,12.705,1001997.0
2017-12-15,12.695,12.518,12.724,12.469,1099952.0
2017-12-18,12.528,12.547,12.705,12.439,805464.0
2017-12-19,12.587,13.069,13.108,12.537,2397942.0
2017-12-20,12.99,13.049,13.098,12.921,1106245.0
2017-12-21,12.97,13.325,13.463,12.951,1485203.0
2017-12-22,13.285,13.305,13.413,13.236,742900.0
2017-12-25,13.305,13.039,13.64,12.951,1585567.0
2017-12-26,13.049,13.443,13.472,12.98,1123688.0
2017-12-27,13.364,13.079,13.561,12.98,1366566.0
2017-12-28,13.069,13.0,13.246,12.813,1553030.0
2017-12-29,13.0,13.089,13.217,12.892,982915.0
