"","Date","Open","High","Low","Close","Volume"
"83",2014-04-29,3.71,3.73,3.69,3.71,65084800
"84",2014-04-30,3.73,3.73,3.7,3.71,52252700
"85",2014-05-01,3.71,3.71,3.71,3.71,0
"86",2014-05-02,3.71,3.71,3.71,3.71,0
"87",2014-05-05,3.7,3.72,3.68,3.71,55226700
"88",2014-05-06,3.7,3.73,3.69,3.72,36467200
"89",2014-05-07,3.71,3.72,3.7,3.71,37415400
"90",2014-05-08,3.71,3.74,3.7,3.71,42747100
"91",2014-05-09,3.72,3.73,3.7,3.72,28823000
"92",2014-05-12,3.73,3.77,3.72,3.76,74044500
"93",2014-05-13,3.76,3.77,3.74,3.76,40800600
"94",2014-05-14,3.76,3.77,3.74,3.77,33504900
"95",2014-05-15,3.78,3.81,3.76,3.77,95394700
"96",2014-05-16,3.76,3.78,3.75,3.77,53572900
"97",2014-05-19,3.76,3.77,3.73,3.74,43408900
"98",2014-05-20,3.75,3.77,3.75,3.76,38452100
"99",2014-05-21,3.75,3.8,3.74,3.79,58584500
"100",2014-05-22,3.79,3.83,3.78,3.79,61886900
"101",2014-05-23,3.8,3.81,3.77,3.81,41430700
"102",2014-05-26,3.82,3.82,3.79,3.8,28966200
"103",2014-05-27,3.8,3.82,3.79,3.8,37120300
"104",2014-05-28,3.8,3.83,3.79,3.82,43124300
"105",2014-05-29,3.83,3.83,3.81,3.82,40613100
"106",2014-05-30,3.82,3.82,3.8,3.81,38037200
"107",2014-06-02,3.81,3.81,3.81,3.81,0
"108",2014-06-03,3.81,3.83,3.81,3.82,39803400
"109",2014-06-04,3.82,3.82,3.78,3.8,33324100
"110",2014-06-05,3.8,3.84,3.78,3.83,50595700
"111",2014-06-06,3.83,3.84,3.79,3.79,34315400
"112",2014-06-09,3.79,3.84,3.79,3.81,42259700
"113",2014-06-10,3.82,3.85,3.81,3.85,67243200
"114",2014-06-11,3.85,3.85,3.82,3.84,42414500
"115",2014-06-12,3.83,3.84,3.82,3.84,37552700
"116",2014-06-13,3.83,3.9,3.82,3.88,111573900
"117",2014-06-16,3.88,3.92,3.87,3.92,82670700
"118",2014-06-17,3.9,3.91,3.86,3.88,64162200
"119",2014-06-18,3.87,3.88,3.84,3.85,60579000
"120",2014-06-19,3.85,3.86,3.81,3.82,51299700
"121",2014-06-20,3.82,3.85,3.82,3.84,38578300
"122",2014-06-23,3.84,3.88,3.83,3.86,40106600
"123",2014-06-24,3.85,3.88,3.85,3.87,27723800
"124",2014-06-25,3.87,3.87,3.84,3.85,29116500
"125",2014-06-26,3.85,3.88,3.85,3.86,29941500
"126",2014-06-27,3.86,3.87,3.85,3.87,31932800
"127",2014-06-30,3.87,3.89,3.86,3.88,34364900
"128",2014-07-01,3.89,3.9,3.86,3.88,30677000
"129",2014-07-02,3.88,3.9,3.87,3.9,43619300
"130",2014-07-03,3.9,3.91,3.88,3.9,43733200
"131",2014-07-04,3.91,3.95,3.9,3.93,65847800
"132",2014-07-07,3.94,3.97,3.93,3.96,58243400
"133",2014-07-08,3.96,3.97,3.93,3.96,44475000
"134",2014-07-09,3.96,3.96,3.9,3.91,60596900
"135",2014-07-10,3.91,3.93,3.89,3.9,70417600
"136",2014-07-11,3.66,3.69,3.64,3.66,107036500
"137",2014-07-14,3.67,3.68,3.65,3.67,72031400
"138",2014-07-15,3.66,3.69,3.66,3.69,73078000
"139",2014-07-16,3.69,3.75,3.68,3.73,101465600
"140",2014-07-17,3.73,3.73,3.68,3.7,50863500
"141",2014-07-18,3.68,3.72,3.68,3.71,40084300
"142",2014-07-21,3.7,3.71,3.68,3.69,29693800
"143",2014-07-22,3.68,3.72,3.68,3.7,43215100
"144",2014-07-23,3.7,3.74,3.7,3.72,56363500
"145",2014-07-24,3.73,3.83,3.72,3.82,146238800
"146",2014-07-25,3.82,3.85,3.81,3.84,71854400
"147",2014-07-28,3.9,4.22,3.9,4.22,577892000
"148",2014-07-29,4.35,4.57,4.25,4.5,767163000
"149",2014-07-30,4.38,4.52,4.36,4.39,460794300
"150",2014-07-31,4.39,4.62,4.35,4.6,508908700
"151",2014-08-01,4.55,4.6,4.46,4.47,373577700
"152",2014-08-04,4.5,4.55,4.4,4.5,246372300
"153",2014-08-05,4.45,4.5,4.38,4.42,249600200
"154",2014-08-06,4.38,4.42,4.33,4.4,178281300
"155",2014-08-07,4.41,4.45,4.35,4.36,170278100
"156",2014-08-08,4.35,4.45,4.35,4.4,175272200
"157",2014-08-11,4.4,4.46,4.4,4.42,146932200
"158",2014-08-12,4.4,4.41,4.34,4.35,153441700
"159",2014-08-13,4.35,4.38,4.26,4.31,135752300
"160",2014-08-14,4.33,4.34,4.28,4.29,98258400
"161",2014-08-15,4.3,4.34,4.27,4.32,91346200
"162",2014-08-18,4.33,4.38,4.31,4.33,92309700
"163",2014-08-19,4.33,4.34,4.26,4.3,89897000
"164",2014-08-20,4.29,4.3,4.26,4.28,73400000
"165",2014-08-21,4.27,4.28,4.22,4.25,91001800
"166",2014-08-22,4.24,4.27,4.22,4.27,65684400
"167",2014-08-25,4.27,4.27,4.2,4.21,85382500
"168",2014-08-26,4.2,4.27,4.2,4.24,92440200
"169",2014-08-27,4.23,4.24,4.2,4.21,55116500
"170",2014-08-28,4.21,4.23,4.14,4.14,92355500
"171",2014-08-29,4.16,4.2,4.14,4.19,63075500
"172",2014-09-01,4.2,4.22,4.16,4.2,64895700
"173",2014-09-02,4.21,4.35,4.18,4.35,165596900
"174",2014-09-03,4.33,4.42,4.32,4.35,149613700
"175",2014-09-04,4.35,4.38,4.33,4.37,71453000
"176",2014-09-05,4.38,4.41,4.36,4.4,88248300
"177",2014-09-08,4.4,4.4,4.4,4.4,0
"178",2014-09-09,4.4,4.41,4.33,4.34,76084900
"179",2014-09-10,4.35,4.36,4.28,4.31,90183500
"180",2014-09-11,4.31,4.38,4.29,4.31,92755800
"181",2014-09-12,4.31,4.33,4.27,4.32,53448400
"182",2014-09-15,4.33,4.35,4.29,4.31,96226600
"183",2014-09-16,4.32,4.39,4.29,4.3,165554000
"184",2014-09-17,4.31,4.33,4.29,4.31,86192400
"185",2014-09-18,4.31,4.47,4.3,4.39,282281100
"186",2014-09-19,4.39,4.41,4.36,4.4,116494900
"187",2014-09-22,4.37,4.38,4.25,4.27,117186700
"188",2014-09-23,4.26,4.29,4.23,4.27,65470500
"189",2014-09-24,4.25,4.36,4.24,4.33,163109800
"190",2014-09-25,4.36,4.38,4.32,4.32,106447400
"191",2014-09-26,4.31,4.33,4.27,4.3,64863900
"192",2014-09-29,4.3,4.33,4.27,4.3,119332300
"193",2014-09-30,4.3,4.31,4.27,4.29,83282000
"194",2014-10-01,4.29,4.29,4.29,4.29,0
"195",2014-10-02,4.29,4.29,4.29,4.29,0
"196",2014-10-03,4.29,4.29,4.29,4.29,0
"197",2014-10-06,4.29,4.29,4.29,4.29,0
"198",2014-10-07,4.29,4.29,4.29,4.29,0
"199",2014-10-08,4.3,4.3,4.26,4.3,92800300
"200",2014-10-09,4.3,4.31,4.27,4.29,71725300
"201",2014-10-10,4.27,4.29,4.25,4.26,87518600
"202",2014-10-13,4.24,4.25,4.2,4.23,84851100
"203",2014-10-14,4.21,4.25,4.19,4.21,80648200
"204",2014-10-15,4.2,4.25,4.19,4.23,65368500
"205",2014-10-16,4.21,4.31,4.2,4.24,136765100
"206",2014-10-17,4.23,4.25,4.16,4.21,97941600
"207",2014-10-20,4.22,4.24,4.21,4.22,51210800
"208",2014-10-21,4.23,4.24,4.2,4.21,52809400
"209",2014-10-22,4.22,4.24,4.2,4.22,56513800
"210",2014-10-23,4.22,4.25,4.19,4.19,89212300
"211",2014-10-24,4.2,4.23,4.19,4.2,61520000
"212",2014-10-27,4.2,4.21,4.11,4.14,97093800
"213",2014-10-28,4.13,4.18,4.13,4.18,71163300
"214",2014-10-29,4.19,4.25,4.17,4.23,103388300
"215",2014-10-30,4.22,4.3,4.2,4.28,164712000
"216",2014-10-31,4.28,4.47,4.27,4.41,338151600
"217",2014-11-03,4.42,4.43,4.35,4.37,164486600
"218",2014-11-04,4.38,4.39,4.31,4.34,134283500
"219",2014-11-05,4.34,4.35,4.31,4.32,79487400
"220",2014-11-06,4.33,4.34,4.28,4.31,71584500
"221",2014-11-07,4.32,4.41,4.3,4.33,194431400
"222",2014-11-10,4.39,4.46,4.38,4.44,230584400
"223",2014-11-11,4.48,4.88,4.47,4.71,616335100
"224",2014-11-12,4.65,4.7,4.55,4.65,230484200
"225",2014-11-13,4.66,4.75,4.61,4.64,194112500
"226",2014-11-14,4.64,4.65,4.54,4.6,151560200
"227",2014-11-17,4.64,4.65,4.48,4.5,195915100
"228",2014-11-18,4.51,4.51,4.36,4.38,189768900
"229",2014-11-19,4.36,4.4,4.35,4.37,96036900
"230",2014-11-20,4.35,4.4,4.34,4.38,122116400
"231",2014-11-21,4.37,4.45,4.35,4.43,145206300
"232",2014-11-24,4.37,4.47,4.34,4.43,337481100
"233",2014-11-25,4.42,4.51,4.39,4.49,251805500
"234",2014-11-26,4.49,4.7,4.48,4.65,398150800
"235",2014-11-27,4.73,4.87,4.71,4.85,593188300
"236",2014-11-28,4.88,5.34,4.84,5.34,961722600
"237",2014-12-01,5.46,5.8,5.38,5.42,874575400
"238",2014-12-02,5.36,5.96,5.34,5.96,798466500
"239",2014-12-03,5.97,6.23,5.68,5.86,845859700
"240",2014-12-04,5.84,6.2,5.68,6.19,722488200
"241",2014-12-05,6.25,6.59,6,6.25,938665700
"242",2014-12-08,6.1,6.4,6,6.3,723659200
"243",2014-12-09,6.16,6.39,5.67,5.69,864551100
"244",2014-12-10,5.69,5.89,5.35,5.76,683038900
"245",2014-12-11,5.6,5.84,5.53,5.64,482084900
"246",2014-12-12,5.65,5.83,5.61,5.69,352051600
"247",2014-12-15,5.6,5.64,5.44,5.57,347191400
"248",2014-12-16,5.6,5.8,5.59,5.8,566470400
"249",2014-12-17,5.85,6.28,5.78,6.15,965033200
"250",2014-12-18,6.24,6.25,5.95,6.07,649536700
"251",2014-12-19,6.07,6.28,5.97,6.21,616770300
"252",2014-12-22,6.23,6.75,6.15,6.51,872883000
"253",2014-12-23,6.38,6.54,6.16,6.17,543934300
"254",2014-12-24,6.18,6.22,5.72,5.84,500420300
"255",2014-12-25,5.95,6.14,5.8,6.08,434311700
"256",2014-12-26,6.08,6.35,6.04,6.32,481976900
"257",2014-12-29,6.54,6.73,6.2,6.34,791224500
"258",2014-12-30,6.32,6.67,6.27,6.61,637545700
"259",2014-12-31,6.68,6.88,6.53,6.8,702555000
"260",2015-01-01,6.8,6.8,6.8,6.8,0
"261",2015-01-02,6.8,6.8,6.8,6.8,0
"262",2015-01-05,6.98,7.15,6.72,7.05,662083200
"263",2015-01-06,6.94,7.33,6.86,6.9,573292100
"264",2015-01-07,6.81,6.89,6.64,6.76,416414600
"265",2015-01-08,6.79,6.83,6.48,6.53,411691300
"266",2015-01-09,6.46,6.95,6.42,6.5,602059700
"267",2015-01-12,6.47,6.58,6.33,6.48,348078100
"268",2015-01-13,6.45,6.54,6.4,6.49,181708700
"269",2015-01-14,6.52,6.72,6.51,6.63,307802300
"270",2015-01-15,6.63,6.87,6.55,6.85,322818100
"271",2015-01-16,6.95,7.39,6.87,7.21,819274900
"272",2015-01-19,6.54,6.84,6.49,6.49,733376700
"273",2015-01-20,6.51,6.62,6.31,6.48,466939600
"274",2015-01-21,6.53,6.9,6.42,6.84,575265700
"275",2015-01-22,6.81,6.95,6.75,6.88,462001300
"276",2015-01-23,6.9,7.1,6.79,6.86,436110500
"277",2015-01-26,6.83,6.86,6.63,6.76,324138100
"278",2015-01-27,6.74,6.77,6.42,6.53,476303800
"279",2015-01-28,6.46,6.52,6.36,6.39,347517100
"280",2015-01-29,6.29,6.38,6.22,6.32,245861200
"281",2015-01-30,6.37,6.4,6.22,6.23,201649600
"282",2015-02-02,6.08,6.14,5.95,5.96,273577700
"283",2015-02-03,6.04,6.15,5.95,6.14,225362800
"284",2015-02-04,6.16,6.2,6.01,6.02,195182500
"285",2015-02-05,6.35,6.35,5.99,6,432401400
"286",2015-02-06,5.97,6.07,5.84,5.9,205823700
"287",2015-02-09,5.89,6.08,5.82,6.03,213995100
"288",2015-02-10,6.03,6.19,5.99,6.15,197374600
"289",2015-02-11,6.16,6.21,6.09,6.12,116781500
"290",2015-02-12,6.14,6.15,6.03,6.11,91959400
"291",2015-02-13,6.12,6.22,6.07,6.11,227031900
"292",2015-02-16,6.12,6.12,6.04,6.08,150942800
"293",2015-02-17,6.1,6.15,6.08,6.1,119429800
"294",2015-02-18,6.1,6.1,6.1,6.1,0
"295",2015-02-19,6.1,6.1,6.1,6.1,0
"296",2015-02-20,6.1,6.1,6.1,6.1,0
"297",2015-02-23,6.1,6.1,6.1,6.1,0
"298",2015-02-24,6.1,6.1,6.1,6.1,0
"299",2015-02-25,6.11,6.12,5.98,6.02,152223200
"300",2015-02-26,6.01,6.14,5.95,6.12,208645400
"301",2015-02-27,6.13,6.16,6.05,6.08,203469100
"302",2015-03-02,6.09,6.12,6.01,6.08,315131300
"303",2015-03-03,6.06,6.06,5.88,5.88,287155700
"304",2015-03-04,5.89,5.92,5.8,5.85,181215500
"305",2015-03-05,5.81,5.82,5.61,5.68,300332100
"306",2015-03-06,5.69,5.84,5.67,5.83,247036700
"307",2015-03-09,5.85,6.18,5.75,6.12,518678900
"308",2015-03-10,6.15,6.19,6.03,6.08,377657200
"309",2015-03-11,6.07,6.24,6.07,6.11,321108400
"310",2015-03-12,6.25,6.48,6.15,6.36,625599200
"311",2015-03-13,6.36,6.49,6.22,6.29,482458800
"312",2015-03-16,6.32,6.37,6.23,6.34,332374300
"313",2015-03-17,6.44,6.52,6.33,6.4,395825000
"314",2015-03-18,6.39,6.56,6.39,6.54,520375200
"315",2015-03-19,6.55,6.55,6.39,6.44,367037200
"316",2015-03-20,6.45,6.61,6.36,6.48,530578800
"317",2015-03-23,6.55,6.58,6.48,6.53,434967500
"318",2015-03-24,6.52,6.6,6.43,6.45,515865600
"319",2015-03-25,6.4,6.44,6.26,6.28,385454000
"320",2015-03-26,6.23,6.36,6.2,6.3,319732700
"321",2015-03-27,6.31,6.39,6.25,6.32,311092900
"322",2015-03-30,6.36,6.52,6.33,6.49,583985500
"323",2015-03-31,6.59,6.65,6.38,6.39,573530000
"324",2015-04-01,6.39,6.48,6.36,6.43,381992400
"325",2015-04-02,6.48,6.49,6.33,6.38,385007300
"326",2015-04-03,6.36,6.41,6.33,6.4,343340600
"327",2015-04-06,6.4,6.4,6.4,6.4,0
"328",2015-04-07,6.46,6.56,6.44,6.55,664765600
"329",2015-04-08,6.57,6.69,6.49,6.68,794384100
"330",2015-04-09,6.71,6.82,6.6,6.63,734460700
"331",2015-04-10,6.64,6.8,6.6,6.78,620467700
"332",2015-04-13,6.94,7,6.81,6.93,743461300
"333",2015-04-14,6.92,6.92,6.8,6.84,480660300
