Date,Open,Close,High,Low,Volume
2017-01-03,16.483,16.82,16.839,16.455,304583.0
2017-01-04,16.764,16.876,16.961,16.717,256657.0
2017-01-05,16.905,16.951,17.054,16.886,245639.0
2017-01-06,16.951,16.82,17.008,16.82,174878.0
2017-01-09,16.905,16.802,16.98,16.773,173460.0
2017-01-10,16.811,16.802,16.942,16.773,106682.0
2017-01-11,16.886,16.82,16.923,16.792,134289.0
2017-01-12,16.811,16.858,16.98,16.802,140958.0
2017-01-13,16.858,17.064,17.214,16.839,251178.0
2017-01-16,17.026,17.401,17.41,17.008,751046.0
2017-01-17,17.326,17.279,17.41,17.26,235660.0
2017-01-18,17.317,17.41,17.429,17.298,178795.0
2017-01-19,17.373,17.345,17.551,17.335,131174.0
2017-01-20,17.363,17.41,17.467,17.298,217390.0
2017-01-23,17.495,17.326,17.57,17.242,198798.0
2017-01-24,17.41,17.673,17.682,17.326,255436.0
2017-01-25,17.616,17.682,17.747,17.495,152721.0
2017-01-26,17.701,17.794,18.028,17.626,273186.0
2017-02-03,17.869,17.513,17.869,17.476,233073.0
2017-02-06,17.682,17.438,17.701,17.363,240443.0
2017-02-07,17.448,17.392,17.495,17.373,229412.0
2017-02-08,17.373,17.42,17.42,17.307,197103.0
2017-02-09,17.41,17.541,17.729,17.41,222498.0
2017-02-10,17.663,17.701,17.766,17.541,396428.0
2017-02-13,17.701,17.766,17.879,17.691,253309.0
2017-02-14,17.794,17.673,17.822,17.616,237877.0
2017-02-15,17.766,17.916,18.01,17.701,596844.0
2017-02-16,17.972,17.925,18.113,17.832,352234.0
2017-02-17,17.972,17.813,18.01,17.776,179806.0
2017-02-20,17.822,18.169,18.263,17.776,446350.0
2017-02-21,18.197,18.178,18.553,18.16,300567.0
2017-02-22,18.197,18.169,18.328,18.075,225502.0
2017-02-23,18.178,18.15,18.206,18.047,156566.0
2017-02-24,18.15,18.197,18.263,18.047,207022.0
2017-02-27,18.15,18.178,18.328,18.038,254521.0
2017-02-28,18.169,18.206,18.337,18.131,165953.0
2017-03-01,18.216,18.113,18.272,18.057,239839.0
2017-03-02,18.15,17.888,18.216,17.86,241513.0
2017-03-03,17.86,17.804,17.954,17.747,169721.0
2017-03-06,17.804,17.85,18.16,17.794,238081.0
2017-03-07,17.888,18.019,18.066,17.766,252478.0
2017-03-08,17.907,18.066,18.122,17.869,194865.0
2017-03-09,18.028,17.841,18.028,17.719,231953.0
2017-03-10,17.813,17.71,17.841,17.635,209052.0
2017-03-13,17.691,17.822,17.841,17.616,170561.0
2017-03-14,17.832,17.888,17.972,17.813,181592.0
2017-03-15,17.888,17.804,17.916,17.757,218284.0
2017-03-16,17.888,17.85,18.028,17.813,311854.0
2017-03-17,17.954,17.616,17.991,17.588,355353.0
2017-03-20,17.691,17.57,17.747,17.429,334630.0
2017-03-21,17.56,17.57,17.635,17.467,401848.0
2017-03-22,17.551,17.345,17.56,17.307,469079.0
2017-03-23,17.345,17.457,17.616,17.307,409431.0
2017-03-24,17.579,17.588,17.598,17.448,327816.0
2017-03-27,17.598,17.888,18.094,17.598,800191.0
2017-03-28,18.028,17.766,18.085,17.71,420273.0
2017-03-29,17.785,17.879,17.944,17.776,449347.0
2017-03-30,17.879,17.813,17.935,17.757,257268.0
2017-03-31,17.813,17.954,18.028,17.813,339623.0
2017-04-05,18.0,17.86,18.066,17.804,486025.0
2017-04-06,17.841,17.832,17.897,17.729,340967.0
2017-04-07,17.841,17.691,17.869,17.626,440340.0
2017-04-10,17.729,17.71,17.766,17.513,323135.0
2017-04-11,17.71,17.813,17.841,17.682,394075.0
2017-04-12,17.813,17.841,17.907,17.701,321435.0
2017-04-13,17.832,17.719,17.841,17.654,267048.0
2017-04-14,17.71,17.626,17.738,17.467,301427.0
2017-04-17,17.579,17.682,17.701,17.42,407583.0
2017-04-18,17.607,17.42,17.654,17.42,315857.0
2017-04-19,17.401,17.289,17.56,17.232,309280.0
2017-04-20,17.41,17.223,17.42,17.214,283677.0
2017-04-21,17.326,17.607,17.729,17.223,497430.0
2017-04-24,17.691,17.71,17.804,17.607,371433.0
2017-04-25,17.747,17.757,17.85,17.588,408790.0
2017-04-26,17.766,17.897,17.963,17.71,424191.0
2017-04-27,17.804,17.776,17.869,17.635,345574.0
2017-04-28,17.888,17.916,18.019,17.804,494596.0
2017-05-02,17.925,17.804,17.991,17.738,277869.0
2017-05-03,17.785,17.729,17.822,17.654,180579.0
2017-05-04,17.747,17.56,17.766,17.476,396733.0
2017-05-05,17.598,17.607,17.644,17.363,343184.0
2017-05-08,17.485,17.598,17.663,17.467,429984.0
2017-05-09,17.607,17.598,17.654,17.551,149056.0
2017-05-10,17.654,17.813,17.963,17.616,420663.0
2017-05-11,17.879,18.038,18.216,17.794,471933.0
2017-05-12,18.028,19.049,19.087,17.972,1223924.0
2017-05-15,19.152,19.358,19.761,19.124,835590.0
2017-05-16,19.246,19.19,19.424,19.049,647317.0
2017-05-17,19.068,18.909,19.227,18.787,596935.0
2017-05-18,18.74,18.965,19.031,18.74,363454.0
2017-05-19,18.89,19.227,19.283,18.834,391794.0
2017-05-22,19.162,19.564,19.808,19.162,578885.0
