Date,Open,Close,High,Low,Volume
2016-01-04,16.119,15.57,16.155,15.444,373405.0
2016-01-05,15.453,15.507,15.795,15.3,515777.0
2016-01-06,15.48,15.579,15.597,15.354,319826.0
2016-01-07,15.435,15.003,15.435,14.859,199815.0
2016-01-08,15.12,15.129,15.354,14.949,608227.0
2016-01-11,15.012,14.436,15.012,14.4,654912.0
2016-01-12,14.427,14.382,14.625,14.292,468282.0
2016-01-13,14.589,14.283,14.589,14.202,573435.0
2016-01-14,13.995,14.301,14.364,13.968,429630.0
2016-01-15,14.283,13.932,14.328,13.905,344215.0
2016-01-18,13.851,13.878,14.13,13.824,267350.0
2016-01-19,14.022,14.139,14.193,13.815,388351.0
2016-01-20,14.004,13.968,14.112,13.716,389306.0
2016-01-21,13.869,13.77,14.112,13.752,353224.0
2016-01-22,13.932,13.752,13.941,13.617,307008.0
2016-01-25,13.761,13.932,13.941,13.68,218439.0
2016-01-26,13.797,13.374,13.851,13.302,302085.0
2016-01-27,13.464,13.5,13.698,13.356,512688.0
2016-01-28,13.464,13.248,13.554,13.158,254779.0
2016-01-29,13.275,13.491,13.572,13.158,364674.0
2016-02-01,13.482,13.248,13.662,13.032,270355.0
2016-02-02,13.185,13.365,13.455,13.185,187777.0
2016-02-03,13.248,13.203,13.32,13.095,236607.0
2016-02-04,13.311,13.392,13.437,13.221,223193.0
2016-02-05,13.41,13.374,13.437,13.302,168853.0
2016-02-15,13.05,13.194,13.338,13.023,192908.0
2016-02-16,13.293,13.446,13.545,13.248,265698.0
2016-02-17,13.455,13.527,13.563,13.392,382854.0
2016-02-18,13.455,13.41,13.554,13.383,287651.0
2016-02-19,13.41,13.275,13.446,13.212,225154.0
2016-02-22,13.392,13.509,13.599,13.311,386406.0
2016-02-23,13.509,13.347,13.509,13.248,248628.0
2016-02-24,13.275,13.329,13.383,13.203,214750.0
2016-02-25,13.329,12.825,13.329,12.789,511306.0
2016-02-26,12.915,13.005,13.113,12.852,286839.0
2016-02-29,12.987,13.104,13.14,12.636,483185.0
2016-03-01,13.104,13.185,13.302,12.924,320287.0
2016-03-02,13.311,13.464,13.473,13.248,604562.0
2016-03-03,13.455,13.635,13.671,13.419,535118.0
2016-03-04,13.626,14.373,14.418,13.518,1644678.0
2016-03-07,14.31,14.202,14.4,14.085,410664.0
2016-03-08,14.202,14.364,14.391,13.689,452570.0
2016-03-09,14.157,14.445,14.472,13.869,742320.0
2016-03-10,14.238,14.094,14.382,14.085,198869.0
2016-03-11,14.031,14.184,14.202,13.878,327895.0
