Date,Open,Close,High,Low,Volume
2018-01-02,28.103,28.684,29.11,28.103,675913.0
2018-01-03,28.8,29.023,29.517,28.703,718503.0
2018-01-04,29.323,28.713,29.401,28.471,516865.0
2018-01-05,28.926,29.149,29.294,28.529,479908.0
2018-01-08,28.975,28.539,29.1,28.384,658578.0
2018-01-09,28.587,28.829,28.965,28.423,398677.0
2018-01-10,28.723,29.565,29.798,28.645,799282.0
2018-01-11,29.556,29.943,30.166,29.439,540744.0
2018-01-12,30.137,30.514,30.582,30.04,487343.0
2018-01-15,30.485,30.931,31.376,30.311,673146.0
2018-01-16,30.795,30.882,31.26,30.543,652819.0
2018-01-17,31.086,30.689,32.064,30.505,1026546.0
2018-01-18,31.086,31.299,31.715,31.086,811039.0
2018-01-19,31.628,31.434,32.296,31.192,841328.0
2018-01-22,31.163,32.035,32.577,31.134,945729.0
2018-01-23,32.151,32.974,33.09,32.151,868994.0
2018-01-24,33.168,32.78,34.233,32.393,1176483.0
2018-01-25,32.935,32.354,32.945,31.86,789040.0
2018-01-26,32.141,32.412,33.216,32.141,706673.0
2018-01-29,32.441,31.938,33.003,31.773,684920.0
2018-01-30,31.86,31.541,32.112,31.386,365713.0
2018-01-31,31.318,32.868,32.916,31.202,664794.0
2018-02-01,32.974,33.361,33.817,32.78,692849.0
2018-02-02,32.964,33.41,33.487,32.625,494732.0
2018-02-05,32.761,33.788,34.001,32.732,743285.0
2018-02-06,33.022,33.526,33.594,32.432,1416913.0
2018-02-07,33.487,31.367,33.826,31.086,1502882.0
2018-02-08,30.94,30.292,31.357,29.856,1069829.0
2018-02-09,29.372,29.74,29.836,27.696,1327539.0
2018-02-12,29.439,29.1,29.672,28.471,876966.0
2018-02-13,29.42,29.933,30.282,29.391,799267.0
2018-02-14,29.972,30.379,30.476,29.459,334942.0
2018-02-22,30.873,30.505,31.183,30.195,677681.0
2018-02-23,30.505,30.776,31.086,30.233,515007.0
2018-02-26,30.882,30.514,31.328,30.243,718618.0
2018-02-27,30.572,29.895,30.65,29.682,715338.0
2018-02-28,29.42,29.343,29.778,29.062,532577.0
2018-03-01,29.081,29.439,29.885,29.062,402769.0
2018-03-02,29.168,29.081,29.498,29.071,338759.0
2018-03-05,29.149,29.197,29.614,28.975,336201.0
2018-03-06,29.43,29.091,29.507,28.558,618836.0
2018-03-07,29.536,29.798,30.098,29.391,842334.0
2018-03-08,29.875,29.943,30.079,29.449,405007.0
2018-03-09,30.214,30.166,30.505,30.001,355100.0
2018-03-12,30.447,29.866,30.495,29.827,581736.0
2018-03-13,29.924,29.759,30.388,29.662,373746.0
2018-03-14,29.604,29.43,29.633,29.255,263175.0
2018-03-15,29.255,29.556,29.711,29.255,241959.0
2018-03-16,29.604,29.178,29.711,29.149,368024.0
2018-03-19,29.062,29.74,29.769,28.955,322733.0
2018-03-20,29.585,30.011,30.117,29.546,382394.0
2018-03-21,30.292,30.272,30.795,30.137,585145.0
2018-03-22,30.292,30.243,30.534,29.594,446275.0
2018-03-23,29.343,29.352,29.439,28.907,866428.0
2018-03-26,29.304,28.19,29.304,27.842,905780.0
2018-03-27,28.616,27.812,28.752,27.599,805431.0
2018-03-28,27.503,27.793,28.51,27.357,787978.0
2018-03-29,27.822,28.384,28.849,27.309,679494.0
2018-03-30,28.442,28.171,28.568,28.064,356753.0
2018-04-02,28.084,28.093,28.674,27.987,477386.0
2018-04-03,27.948,27.9,28.055,27.648,302253.0
2018-04-04,27.967,27.851,28.345,27.716,377821.0
2018-04-09,27.948,27.929,28.248,27.735,277424.0
2018-04-10,27.929,29.333,29.362,27.706,586014.0
2018-04-11,29.381,29.527,29.972,29.1,560433.0
2018-04-12,29.536,28.984,29.536,28.849,337674.0
2018-04-13,29.1,28.607,29.391,28.587,260108.0
2018-04-16,28.277,27.222,28.287,27.067,914627.0
2018-04-17,27.357,26.815,27.396,26.709,610749.0
2018-04-18,27.386,27.251,27.454,26.495,659779.0
2018-04-19,27.29,27.348,27.842,27.135,424328.0
2018-04-20,27.164,27.319,27.357,26.922,397994.0
2018-04-23,27.047,27.396,27.551,27.028,301521.0
2018-04-24,27.406,27.948,28.568,27.406,670264.0
2018-04-25,27.948,27.909,28.171,27.706,251675.0
2018-04-26,28.18,27.89,28.394,27.648,339607.0
2018-04-27,27.987,28.403,28.51,27.445,575079.0
2018-05-02,29.033,28.626,29.149,28.442,490570.0
2018-05-03,28.413,28.374,28.742,27.842,321741.0
2018-05-04,28.355,27.832,28.364,27.706,337697.0
2018-05-07,27.861,28.016,28.084,27.619,307493.0
2018-05-08,28.084,28.742,28.946,27.967,503129.0
2018-05-09,28.762,28.81,28.955,28.597,222625.0
2018-05-10,29.052,28.897,29.236,28.471,322191.0
2018-05-11,28.791,29.13,29.246,28.742,435345.0
2018-05-14,29.536,29.846,30.224,29.343,707667.0
2018-05-15,29.875,29.594,29.924,29.362,329875.0
2018-05-16,29.42,29.023,29.449,28.936,344519.0
2018-05-17,29.052,28.858,29.255,28.665,290467.0
2018-05-18,28.829,29.498,29.604,28.636,394017.0
2018-05-21,29.749,29.314,30.011,29.188,415216.0
2018-05-22,29.188,28.878,29.284,28.694,365426.0
2018-05-23,28.858,28.674,28.975,28.578,296513.0
2018-05-24,28.665,28.18,28.742,28.084,355224.0
2018-05-25,28.161,28.287,28.5,28.074,251505.0
2018-05-28,28.306,27.89,28.394,27.512,605072.0
2018-05-29,27.745,28.026,28.064,27.512,480534.0
2018-05-30,27.599,27.406,27.725,27.386,339588.0
2018-05-31,27.493,27.871,28.103,27.464,522925.0
2018-06-01,27.871,27.696,28.064,27.599,293259.0
2018-06-04,27.996,28.326,28.355,27.716,433343.0
2018-06-05,28.248,28.335,28.423,27.987,372882.0
2018-06-06,28.248,27.89,28.335,27.851,345608.0
2018-06-07,27.987,27.987,28.345,27.851,494430.0
2018-06-08,27.842,27.309,27.871,27.29,426216.0
2018-06-11,27.309,27.725,27.745,27.057,378331.0
2018-06-12,27.716,27.832,28.045,27.716,311971.0
2018-06-13,27.842,27.803,28.055,27.696,267532.0
2018-06-14,27.745,27.667,28.132,27.532,343383.0
2018-06-15,27.57,28.026,28.161,27.522,419549.0
2018-06-19,27.735,28.074,28.316,27.551,1206094.0
2018-06-20,27.871,27.609,27.967,27.425,364526.0
2018-06-21,27.619,27.745,28.142,27.599,316216.0
2018-06-22,27.764,27.716,27.871,27.386,221997.0
2018-06-25,27.774,26.796,27.803,26.776,482160.0
2018-06-26,26.612,26.05,26.621,25.372,623228.0
2018-06-27,25.837,25.498,26.031,25.275,442689.0
2018-06-28,25.421,25.033,25.469,24.791,439700.0
2018-06-29,25.159,25.605,25.75,25.149,309110.0
2018-07-02,25.605,24.636,25.885,24.501,435187.0
2018-07-03,24.636,24.423,24.665,23.92,658584.0
2018-07-04,24.384,24.258,24.704,24.171,369649.0
2018-07-05,24.375,24.636,24.714,24.152,495925.0
2018-07-06,24.685,25.024,25.353,24.191,441258.0
2018-07-09,25.178,26.098,26.166,25.178,527058.0
2018-07-10,26.157,25.953,26.244,25.721,326841.0
2018-07-11,25.256,25.759,25.943,25.178,316712.0
2018-07-12,25.8,26.04,26.45,25.5,469426.0
2018-07-13,26.28,26.23,26.3,25.97,247061.0
2018-07-16,26.17,25.67,26.58,25.58,359321.0
2018-07-17,25.5,25.37,25.67,25.1,289369.0
2018-07-18,25.57,25.29,25.94,25.21,332355.0
2018-07-19,25.58,25.62,25.89,25.5,395286.0
2018-07-20,25.62,27.38,27.45,25.4,1010892.0
2018-07-23,27.39,27.86,28.15,26.98,924108.0
2018-07-24,27.86,27.75,28.6,27.57,694538.0
2018-07-25,28.2,28.22,28.45,27.85,430216.0
2018-07-26,28.36,28.12,28.95,27.88,458657.0
2018-07-27,28.12,28.09,28.48,27.61,308430.0
2018-07-30,28.09,28.61,28.85,27.9,383391.0
2018-07-31,28.6,28.39,28.73,27.95,348277.0
2018-08-01,28.69,27.87,29.09,27.85,536866.0
2018-08-02,27.8,27.18,28.1,27.0,571923.0
2018-08-03,27.33,27.24,27.74,27.18,298116.0
2018-08-06,27.38,27.59,28.09,27.2,385964.0
2018-08-07,27.59,28.48,28.5,27.49,513960.0
2018-08-08,28.6,28.11,28.6,28.01,282441.0
2018-08-09,27.94,28.77,28.96,27.9,403921.0
2018-08-10,28.81,28.44,28.85,28.13,271445.0
2018-08-13,28.12,27.71,28.12,27.25,467600.0
2018-08-14,27.66,27.51,27.79,27.24,265917.0
2018-08-15,27.51,26.7,27.53,26.57,384433.0
2018-08-16,26.29,26.74,27.14,26.2,383702.0
2018-08-17,27.1,26.52,27.2,26.44,259363.0
2018-08-20,26.99,26.96,27.11,26.42,369550.0
2018-08-21,27.04,27.1,27.42,26.89,369906.0
2018-08-22,27.19,27.04,27.2,26.82,202681.0
2018-08-23,27.14,27.3,27.45,26.82,321319.0
2018-08-24,27.15,27.7,28.3,26.96,480269.0
2018-08-27,28.05,28.54,28.61,27.85,510807.0
2018-08-28,28.57,28.62,29.01,28.54,368443.0
2018-08-29,28.63,28.76,29.0,28.45,260969.0
2018-08-30,28.73,28.14,28.87,28.08,272573.0
2018-08-31,28.01,28.29,28.75,27.98,460881.0
2018-09-03,28.32,28.14,28.44,27.96,260701.0
2018-09-04,28.18,28.64,28.75,27.93,328223.0
2018-09-05,28.35,27.69,28.48,27.68,359403.0
2018-09-06,27.7,27.5,27.85,27.43,245919.0
2018-09-07,27.65,28.17,28.2,27.6,397195.0
2018-09-10,27.96,27.9,28.3,27.78,263784.0
2018-09-11,27.95,27.4,28.1,27.14,334693.0
2018-09-12,27.22,27.4,27.6,27.01,229876.0
2018-09-13,27.94,27.76,28.02,27.29,306764.0
2018-09-14,27.99,27.88,27.99,27.68,175460.0
2018-09-17,27.73,27.45,27.8,27.37,162202.0
2018-09-18,27.45,28.18,28.25,27.38,399372.0
2018-09-19,28.16,28.4,28.65,27.96,432734.0
2018-09-20,28.58,28.51,28.85,28.37,286582.0
