,date,open,close,high,low,volume,code
0,2017-08-21,3.935,4.72,4.72,3.935,835.0,601949
1,2017-08-22,5.191,5.191,5.191,5.191,475.0,601949
2,2017-08-23,5.711,5.711,5.711,5.711,657.0,601949
3,2017-08-24,6.28,6.28,6.28,6.28,1228.0,601949
4,2017-08-25,6.908,6.908,6.908,6.908,4147.0,601949
5,2017-08-28,7.595,7.595,7.595,7.595,3794.0,601949
6,2017-08-29,8.35,8.35,8.35,8.35,4829.0,601949
7,2017-08-30,9.184,9.184,9.184,9.184,7638.0,601949
8,2017-08-31,10.106,10.106,10.106,10.106,24622.0,601949
9,2017-09-01,11.117,11.117,11.117,11.117,58613.0,601949
10,2017-09-04,12.226,12.226,12.226,12.226,155046.0,601949
11,2017-09-05,12.756,13.109,13.442,11.617,2475647.0,601949
12,2017-09-06,12.422,12.972,14.11,12.412,1948401.0,601949
13,2017-09-07,12.658,13.923,14.267,12.569,2057962.0,601949
14,2017-09-08,13.541,12.736,13.825,12.638,1689598.0,601949
15,2017-09-11,12.608,12.746,12.981,12.049,998170.0,601949
16,2017-09-12,12.51,12.098,12.648,11.981,924003.0,601949
17,2017-09-13,11.902,11.981,12.177,11.755,575470.0,601949
18,2017-09-14,11.951,12.128,12.451,11.843,631206.0,601949
19,2017-09-15,11.961,11.294,11.99,11.186,750060.0,601949
20,2017-09-18,11.166,10.872,11.294,10.715,439897.0,601949
21,2017-09-19,10.872,11.058,11.353,10.852,391935.0,601949
22,2017-09-20,10.921,11.137,11.235,10.921,323859.0,601949
23,2017-09-21,11.156,10.783,11.186,10.774,380236.0,601949
24,2017-09-22,10.597,10.538,10.744,10.43,300367.0,601949
25,2017-09-25,10.548,10.43,10.695,10.401,198161.0,601949
26,2017-09-26,10.401,10.018,10.489,9.822,367212.0,601949
27,2017-09-27,9.989,9.989,10.038,9.861,193001.0,601949
28,2017-09-28,10.018,9.802,10.067,9.792,232477.0,601949
29,2017-09-29,9.822,9.537,9.9,9.429,285264.0,601949
30,2017-10-09,9.675,9.684,9.783,9.508,212457.0,601949
31,2017-10-10,9.645,10.254,10.401,9.577,444062.0,601949
32,2017-10-11,10.175,9.989,10.214,9.94,232061.0,601949
33,2017-10-12,9.989,10.293,10.489,9.783,338542.0,601949
34,2017-10-13,10.205,10.342,10.617,10.097,332547.0,601949
35,2017-10-16,10.273,10.146,10.597,10.126,291808.0,601949
36,2017-10-17,10.008,9.871,10.008,9.714,214474.0,601949
37,2017-10-18,9.891,9.9,10.155,9.802,192864.0,601949
38,2017-10-19,9.802,9.518,9.881,9.488,210021.0,601949
39,2017-10-20,9.518,9.704,9.763,9.498,141349.0,601949
40,2017-10-23,9.714,9.645,9.724,9.596,110292.0,601949
41,2017-10-24,9.635,9.449,9.655,9.371,142051.0,601949
42,2017-10-25,9.469,9.498,9.547,9.42,95571.0,601949
43,2017-10-26,9.508,9.469,9.508,9.351,148989.0,601949
44,2017-10-27,9.449,9.351,9.518,9.341,102699.0,601949
45,2017-10-30,9.39,8.801,9.39,8.713,200099.0,601949
46,2017-10-31,8.772,8.831,8.978,8.733,104496.0,601949
47,2017-11-01,8.841,8.772,8.86,8.752,105313.0,601949
48,2017-11-02,8.782,8.615,8.782,8.536,156819.0,601949
49,2017-11-03,8.635,8.36,8.635,8.301,150080.0,601949
50,2017-11-06,8.36,8.409,8.429,8.223,112224.0,601949
51,2017-11-07,8.409,8.703,8.811,8.242,262388.0,601949
52,2017-11-08,8.635,8.664,8.811,8.605,187047.0,601949
53,2017-11-09,8.644,8.615,8.713,8.586,101768.0,601949
54,2017-11-10,8.674,8.723,8.9,8.635,192599.0,601949
55,2017-11-13,8.733,8.576,8.772,8.556,133216.0,601949
56,2017-11-14,8.527,8.321,8.527,8.301,148553.0,601949
57,2017-11-15,8.321,8.252,8.36,8.223,73338.0,601949
58,2017-11-16,8.223,8.34,8.487,8.223,113375.0,601949
59,2017-11-17,8.33,7.791,8.379,7.732,159607.0,601949
60,2017-11-20,7.673,7.879,7.918,7.457,112132.0,601949
61,2017-11-21,7.84,7.81,7.928,7.722,81718.0,601949
62,2017-11-22,7.879,7.752,7.879,7.712,80946.0,601949
63,2017-11-23,7.791,7.408,7.84,7.379,97882.0,601949
64,2017-11-24,7.388,7.388,7.487,7.369,71942.0,601949
65,2017-11-27,7.388,7.29,7.477,7.241,81715.0,601949
66,2017-11-28,7.271,7.388,7.418,7.261,76627.0,601949
67,2017-11-29,7.388,7.398,7.418,7.271,81515.0,601949
68,2017-11-30,7.369,7.212,7.428,7.182,107562.0,601949
69,2017-12-01,7.212,7.3,7.31,7.114,89350.0,601949
70,2017-12-04,7.359,7.006,7.359,6.878,111138.0,601949
71,2017-12-05,6.967,6.692,7.045,6.594,149152.0,601949
72,2017-12-06,6.731,7.016,7.261,6.623,216996.0,601949
73,2017-12-07,6.967,6.937,7.045,6.888,118008.0,601949
74,2017-12-08,6.957,7.025,7.173,6.908,137670.0,601949
75,2017-12-11,7.025,7.045,7.084,6.976,82110.0,601949
76,2017-12-12,7.016,6.849,7.035,6.839,81922.0,601949
77,2017-12-13,6.849,6.908,6.927,6.829,48403.0,601949
78,2017-12-14,6.918,6.829,6.918,6.78,63539.0,601949
79,2017-12-15,6.859,6.859,6.937,6.79,64003.0,601949
80,2017-12-18,6.878,6.8,6.898,6.761,56077.0,601949
81,2017-12-19,6.77,6.898,6.918,6.751,76898.0,601949
82,2017-12-20,6.888,6.78,6.918,6.751,62095.0,601949
83,2017-12-21,6.741,6.81,6.898,6.574,96070.0,601949
84,2017-12-22,6.761,6.849,6.996,6.761,125320.0,601949
85,2017-12-25,6.79,6.908,6.967,6.643,134676.0,601949
86,2017-12-26,6.868,7.595,7.595,6.859,435275.0,601949
87,2017-12-27,7.653,7.702,8.105,7.595,653713.0,601949
88,2017-12-28,7.516,7.545,7.693,7.369,295821.0,601949
89,2017-12-29,7.526,7.369,7.614,7.29,195266.0,601949
90,2018-01-02,7.369,7.457,7.477,7.271,152696.0,601949
91,2018-01-03,7.467,7.398,7.477,7.349,149613.0,601949
92,2018-01-04,7.379,7.32,7.408,7.281,129069.0,601949
93,2018-01-05,7.32,7.251,7.349,7.212,135149.0,601949
94,2018-01-08,7.231,7.33,7.339,7.163,126527.0,601949
95,2018-01-09,7.3,7.281,7.349,7.241,88333.0,601949
96,2018-01-10,7.281,7.075,7.281,6.996,110166.0,601949
97,2018-01-11,7.075,7.153,7.202,6.996,90355.0,601949
98,2018-01-12,7.114,7.281,7.32,7.045,158761.0,601949
99,2018-01-15,7.281,6.918,7.281,6.898,137782.0,601949
100,2018-01-16,6.868,7.143,7.182,6.829,156478.0,601949
101,2018-01-17,7.114,7.349,7.673,7.114,296699.0,601949
102,2018-01-18,7.261,7.398,7.418,7.231,177446.0,601949
103,2018-01-19,7.398,7.251,7.506,7.231,182395.0,601949
104,2018-01-22,7.163,7.33,7.418,6.967,182481.0,601949
105,2018-01-23,7.29,7.212,7.33,7.182,113293.0,601949
106,2018-01-24,7.212,7.938,7.938,7.173,491638.0,601949
107,2018-01-25,8.213,8.066,8.703,7.997,1021798.0,601949
108,2018-01-26,7.859,7.909,8.144,7.82,399189.0,601949
109,2018-01-29,7.801,7.663,7.899,7.575,309933.0,601949
110,2018-01-30,7.644,7.624,7.712,7.585,156954.0,601949
111,2018-01-31,7.575,7.29,7.585,7.271,227305.0,601949
112,2018-02-01,7.31,6.79,7.349,6.77,239519.0,601949
113,2018-02-02,6.682,6.918,6.967,6.613,165292.0,601949
114,2018-02-05,6.81,6.8,6.849,6.682,97891.0,601949
115,2018-02-06,6.653,6.182,6.751,6.133,186067.0,601949
116,2018-02-07,6.348,6.26,6.407,5.985,115284.0,601949
117,2018-02-08,6.201,6.319,6.358,6.201,72642.0,601949
118,2018-02-09,6.083,5.995,6.162,5.907,99611.0,601949
119,2018-02-12,6.074,6.152,6.211,6.054,66727.0,601949
120,2018-02-13,6.152,6.113,6.221,6.083,63921.0,601949
121,2018-02-14,6.083,6.162,6.162,6.083,41723.0,601949
122,2018-02-22,6.24,6.27,6.299,6.201,54628.0,601949
123,2018-02-23,6.26,6.417,6.564,6.231,100610.0,601949
124,2018-02-26,6.417,6.623,6.731,6.397,118897.0,601949
125,2018-02-27,6.613,6.604,6.672,6.476,126165.0,601949
126,2018-02-28,6.525,6.476,6.525,6.427,76266.0,601949
127,2018-03-01,6.427,6.505,6.525,6.407,65423.0,601949
128,2018-03-02,6.466,6.574,6.653,6.447,107158.0,601949
129,2018-03-05,6.525,6.525,6.574,6.486,60137.0,601949
130,2018-03-06,6.535,6.623,6.643,6.505,96679.0,601949
131,2018-03-07,6.643,6.476,6.643,6.466,85423.0,601949
132,2018-03-08,6.456,6.554,6.564,6.456,59945.0,601949
133,2018-03-09,6.525,6.692,6.8,6.525,149298.0,601949
134,2018-03-12,6.682,6.8,6.819,6.682,142585.0,601949
135,2018-03-13,6.839,6.77,6.996,6.721,173580.0,601949
136,2018-03-14,6.711,6.682,6.741,6.653,88895.0,601949
137,2018-03-15,6.672,6.515,6.672,6.397,110569.0,601949
138,2018-03-16,6.486,6.604,6.731,6.476,100633.0,601949
139,2018-03-19,6.574,6.613,6.633,6.525,48117.0,601949
140,2018-03-20,6.496,6.535,6.574,6.456,65099.0,601949
141,2018-03-21,6.515,6.554,6.692,6.515,85154.0,601949
142,2018-03-22,6.545,6.623,6.711,6.476,88329.0,601949
143,2018-03-23,6.466,6.054,6.515,5.985,158744.0,601949
144,2018-03-26,5.985,6.074,6.093,5.75,78390.0,601949
145,2018-03-27,6.123,6.388,6.672,6.113,161978.0,601949
146,2018-03-28,6.201,6.221,6.309,6.182,83872.0,601949
147,2018-03-29,6.27,6.26,6.309,6.201,61801.0,601949
148,2018-03-30,6.319,6.348,6.397,6.28,63040.0,601949
149,2018-04-02,6.358,6.329,6.496,6.29,76155.0,601949
150,2018-04-03,6.24,6.182,6.24,6.142,74628.0,601949
151,2018-04-04,6.191,6.142,6.24,6.142,53300.0,601949
152,2018-04-09,6.113,6.152,6.172,6.044,48370.0,601949
153,2018-04-10,6.182,6.358,6.741,6.142,177971.0,601949
154,2018-04-11,6.456,6.741,6.849,6.397,373116.0,601949
