Date,Open,Close,High,Low,Volume
2017-01-03,19.127,19.294,19.434,19.127,217016.0
2017-01-04,19.304,19.406,19.499,19.034,331554.0
2017-01-05,19.406,19.48,19.76,19.341,310125.0
2017-01-06,19.49,19.21,19.583,19.183,235919.0
2017-01-09,19.173,19.229,19.313,19.108,150954.0
2017-01-10,19.238,19.155,19.257,19.099,159171.0
2017-01-11,19.099,18.987,19.201,18.987,168652.0
2017-01-13,19.546,20.299,20.849,19.452,1064266.0
2017-01-16,20.299,19.546,20.299,18.903,553240.0
2017-01-17,19.294,19.359,19.508,18.978,321040.0
2017-01-18,19.238,19.471,19.713,19.108,324772.0
2017-01-19,19.266,19.173,19.434,19.127,216888.0
2017-01-20,19.173,19.248,19.387,19.117,215053.0
2017-01-23,19.266,19.304,19.406,19.266,156373.0
2017-01-24,19.331,19.257,19.359,19.22,159318.0
2017-01-25,19.248,19.183,19.294,19.099,154647.0
2017-01-26,19.22,19.248,19.331,19.22,141248.0
2017-02-03,19.257,19.248,19.35,19.21,108926.0
2017-02-06,19.248,19.276,19.304,19.173,141028.0
2017-02-07,19.164,19.21,19.378,19.136,174076.0
2017-02-08,19.21,19.257,19.276,19.08,180081.0
2017-02-09,19.276,19.359,19.871,19.248,679248.0
2017-02-10,19.341,19.229,19.341,19.145,334926.0
2017-02-13,19.22,19.331,19.406,19.164,285171.0
2017-02-14,19.331,19.462,19.527,19.266,369763.0
2017-02-15,19.452,19.238,19.452,19.229,287322.0
2017-02-16,19.238,19.248,19.322,19.164,171054.0
2017-02-17,19.248,19.117,19.248,19.099,198142.0
2017-02-20,19.127,19.183,19.294,19.099,247483.0
2017-02-21,19.285,19.527,19.527,19.201,536856.0
2017-02-22,19.499,19.452,19.499,19.35,225366.0
2017-02-23,19.49,19.35,19.527,19.285,191637.0
2017-02-24,19.285,19.285,19.331,19.192,217539.0
2017-02-27,19.145,19.099,19.201,19.062,293446.0
2017-02-28,19.099,19.108,19.164,19.052,159762.0
2017-03-01,19.127,19.08,19.164,19.071,250601.0
2017-03-02,19.099,18.931,19.117,18.922,222827.0
2017-03-03,18.931,18.801,18.959,18.726,170260.0
2017-03-06,18.847,18.82,18.978,18.745,276336.0
2017-03-07,18.838,18.857,18.885,18.782,181572.0
2017-03-08,18.866,19.285,19.406,18.857,657862.0
2017-03-09,19.173,19.089,19.294,18.941,246039.0
2017-03-10,19.099,19.173,19.313,19.099,236308.0
2017-03-13,19.22,19.276,19.434,19.089,419235.0
2017-03-14,19.369,20.076,20.849,19.285,1209940.0
2017-03-15,19.881,19.815,20.076,19.546,506426.0
2017-03-16,19.927,19.797,20.178,19.667,516623.0
2017-03-17,20.476,20.048,20.737,20.011,789146.0
2017-03-20,20.002,19.667,20.002,19.406,555865.0
2017-03-21,19.555,19.713,19.862,19.378,288242.0
2017-03-22,19.685,19.611,19.704,19.499,243581.0
2017-03-23,19.62,19.964,20.392,19.508,534906.0
2017-03-24,19.918,20.002,20.188,19.825,384483.0
2017-03-27,20.085,19.732,20.104,19.639,394654.0
2017-03-28,19.732,19.797,19.946,19.564,258551.0
2017-03-29,19.806,19.555,19.815,19.546,231035.0
2017-03-30,19.546,19.108,19.601,19.062,317640.0
2017-03-31,19.108,19.155,19.21,19.089,153297.0
2017-04-05,19.201,19.155,19.546,19.127,851996.0
2017-04-06,19.201,19.35,19.406,19.155,533712.0
2017-04-07,19.35,19.359,19.462,19.238,313906.0
2017-04-10,19.285,19.173,19.313,19.089,274599.0
2017-04-11,19.173,19.266,19.266,18.801,458860.0
2017-04-12,19.266,19.564,20.076,19.266,645855.0
2017-04-13,19.546,19.49,19.685,19.285,269101.0
2017-04-14,19.471,19.21,19.471,19.173,218505.0
2017-04-17,19.21,19.136,19.21,18.959,163623.0
2017-04-18,19.136,19.052,19.22,19.043,135988.0
2017-04-19,19.034,19.108,19.192,18.894,196327.0
2017-04-20,19.08,19.201,19.313,19.08,248213.0
2017-04-21,19.21,19.248,19.313,19.127,208444.0
2017-04-24,19.248,19.015,19.257,18.903,180092.0
2017-04-25,19.024,19.127,19.201,18.987,136163.0
2017-04-26,19.071,18.95,19.108,18.931,186192.0
2017-04-27,18.913,18.391,18.922,17.684,519118.0
2017-04-28,18.038,18.149,18.196,17.805,357431.0
2017-05-02,17.963,17.87,18.028,17.777,184423.0
2017-05-03,17.87,17.554,17.917,17.526,269266.0
2017-05-04,17.591,17.703,17.861,17.591,178467.0
2017-05-05,17.638,17.582,17.749,17.507,116550.0
2017-05-08,17.582,17.191,17.647,17.163,183996.0
2017-05-09,17.154,17.33,17.386,17.051,123564.0
2017-05-10,17.33,17.377,17.535,17.33,156075.0
2017-05-11,17.377,17.907,18.056,17.219,347254.0
2017-05-12,17.786,18.056,18.103,17.619,222193.0
2017-05-15,18.056,18.001,18.122,17.935,122093.0
2017-05-16,17.963,17.898,17.973,17.563,189232.0
2017-05-17,17.805,17.814,17.852,17.693,139247.0
2017-05-18,17.703,17.721,17.796,17.656,104260.0
2017-05-19,17.749,17.842,17.861,17.703,102373.0
2017-05-22,17.842,17.749,17.842,17.535,147292.0
2017-05-23,17.693,17.898,17.963,17.61,202716.0
2017-05-24,17.814,17.861,17.973,17.61,189289.0
2017-05-25,17.824,19.08,19.387,17.796,896979.0
2017-05-26,18.894,19.127,19.313,18.68,400658.0
2017-05-31,20.002,19.788,20.085,19.452,682330.0
2017-06-01,19.639,19.629,19.89,19.48,266365.0
2017-06-02,19.62,19.499,19.825,19.341,235397.0
2017-06-05,19.313,19.639,19.788,19.276,285544.0
2017-06-06,19.592,19.425,19.964,19.387,492775.0
2017-06-12,19.992,20.197,21.221,19.992,944276.0
