,0
2018-10-18,-0.021829521829522025
2018-10-19,0.025185972369819343
2018-10-22,0.052244221001347846
2018-10-23,-0.033395724559156736
2018-10-24,0.0015287403179777836
2018-10-25,0.004884501882568726
2018-10-26,-0.010025316455696154
2018-10-29,-0.029766775777414378
2018-10-30,0.0117026884554563
2018-10-31,0.011567319716548452
2018-11-01,0.007108272380756286
2018-11-02,0.04142798690671001
2018-11-05,-0.012670661035261488
2018-11-06,-0.0062674094707522165
2018-11-07,-0.008108919811792958
2018-11-08,-0.0009083568833264666
2018-11-09,-0.012425497525002327
2018-11-12,0.011047463175122285
2018-11-13,0.010319708619991985
2018-11-14,-0.012016823552974176
2018-11-15,0.01307520778431015
2018-11-16,0.0030015007503749747
2018-11-19,0.011072319201995029
2018-11-20,-0.021606156274664445
2018-11-21,0.0009075325199150441
2018-11-22,-0.002720128954261325
2018-11-23,-0.025760177795736916
2018-11-26,0.0015553712152633903
2018-11-27,-0.0009317734755152074
2018-11-28,0.014922279792746407
2018-11-29,-0.009801919542577142
2018-11-30,0.010208290369148276
2018-12-03,0.025722159844850268
2018-12-04,0.001492685839386887
2018-12-05,-0.00447138314785378
2018-12-06,-0.02006188242339524
2018-12-07,-0.0021389284986759183
2018-12-10,-0.009186485658875254
2018-12-11,0.00401771917173166
2018-12-12,0.003386004514672969
2018-12-13,0.016872890888638636
2018-12-14,-0.017196299275945237
2018-12-17,-0.0012278727105288212
2018-12-18,-0.012293822354266903
2018-12-19,-0.010268644331500987
2018-12-20,-0.007231188430098734
2018-12-21,-0.012350892008867409
2018-12-24,0.002244548952544223
2018-12-25,-0.006078703209981939
2018-12-26,-0.005472103004292017
2018-12-27,-0.002265616571366813
2018-12-28,0.002270761245674713
2019-01-02,-0.013593699428201433
2019-01-03,0.0
2019-01-04,0.025265230230777203
2019-01-07,0.004160443780669931
2019-01-08,0.0
2019-01-09,0.007330287899713461
2019-01-10,0.000949166842437954
2019-01-11,0.007270045306079886
2019-01-14,-0.008472803347280733
2019-01-15,0.018672855786475706
2019-01-16,-0.018330571665286177
2019-01-17,-0.005380314379153872
2019-01-18,0.017182859567246522
2019-01-21,0.005318039624609305
2019-01-22,-0.012446841613940496
2019-01-23,-0.00252074361936816
2019-01-24,0.007581341476255776
2019-01-25,0.007524297209740238
2019-01-28,-0.0012446841613944493
2019-01-29,0.00436182365770077
2019-01-30,-0.006514321166373627
2019-01-31,0.009367194004995971
2019-02-01,0.016395133017116814
2019-02-11,0.013695850664502407
2019-02-12,0.007205764611688981
2019-02-13,0.02056836248012761
2019-02-14,0.0011683380391389608
2019-02-15,-0.016337644656228667
2019-02-18,0.028769154720711843
2019-02-19,-0.0025946569286949828
2019-02-20,0.002601406686578711
2019-02-21,-0.0011531808571980662
2019-02-22,0.026553781027516266
2019-02-25,0.0700093720712276
2019-02-26,-0.022335114303231984
2019-02-27,-0.0053753807561368605
2019-02-28,-0.001891551071878883
2019-03-01,0.02030502662214606
2019-03-04,0.01034848752874562
2019-03-05,0.008404096997286059
2019-03-06,0.0067714211303067096
2019-03-07,-0.010864878847977821
2019-03-08,-0.03452183767762196
2019-03-11,0.013273137697517035
2019-03-12,0.0066833006594189115
2019-03-13,-0.0058422590068158975
2019-03-14,-0.0072121805716319765
2019-03-15,0.013183856502241964
2019-03-18,0.030539081171992555
2019-03-19,-0.007215255110805785
2019-03-20,0.0
2019-03-21,0.0005191209551826947
2019-03-22,0.0012971290210996855
2019-03-25,-0.024613524483979465
2019-03-26,-0.010359482911280415
2019-03-27,0.008589066833676329
2019-03-28,-0.0026612259380819347
2019-03-29,0.04055856977674965
2019-04-01,0.02564321736900599
2019-04-02,-0.001750145845487272
2019-04-03,0.013274336283185972
2019-04-04,0.01161736837768812
2019-04-08,-0.006352826193190997
2019-04-09,0.005901639344261911
2019-04-10,0.0014667535853978286
2019-04-11,-0.01708706265256288
2019-04-12,-0.00347682119205317
2019-04-15,-0.006230270809104543
2019-04-16,0.030092786090445633
2019-04-17,-0.0024344721252940182
2019-04-18,-0.001708289270316743
2019-04-19,0.014667535853976732
2019-04-22,-0.024815290716350913
2019-04-23,-0.0017293914189243642
2019-04-24,0.001484903481273614
2019-04-25,-0.020510708401976774
2019-04-26,-0.013623749053906509
2019-04-29,0.0038366442151931412
2019-04-30,0.0005095974180400198
2019-05-06,-0.056791171477079905
2019-05-07,0.009180091800917944
2019-05-08,-0.012842236689556641
2019-05-09,-0.014093414039208718
2019-05-10,0.03106386878035372
2019-05-13,-0.018130110202630778
2019-05-14,-0.004887762490948466
2019-05-15,0.021284336911042256
2019-05-16,0.0048094050587816906
2019-05-17,-0.022336465165750607
2019-05-20,-0.010879419764279197
2019-05-21,0.012373968835930338
2019-05-22,-0.0024445450430061744
2019-05-23,-0.015792339807587652
2019-05-24,0.0016599040944302867
2019-05-27,0.011876265881053394
2019-05-28,0.004640160131016202
2019-05-29,0.0005433798224958597
2019-05-30,-0.0005430847212164469
2019-05-31,-0.004890418402463403
2019-06-03,0.0021842009464871914
2019-06-04,-0.00899019251725397
2019-06-05,-0.002199211949051705
2019-06-06,-0.008540729176232609
2019-06-10,0.01278251204149683
2019-06-11,0.031004207060544964
2019-06-12,-0.007451432626629839
2019-06-13,-0.0018768433282689845
2019-06-14,-0.005909742120343786
2019-06-17,0.0008106647450909499
2019-06-18,0.002160021600215778
2019-06-19,0.014548720251459368
2019-06-20,0.02868018057891475
2019-06-21,0.0018070734016004675
2019-06-24,0.001546126095172795
2019-06-25,-0.01003430531732441
2019-06-26,0.0002598977735426278
2019-06-27,0.010912870258098062
2019-06-28,-0.00025702535983551655
2019-07-01,0.02442368669123307
2019-07-02,0.001505772126485061
2019-07-03,-0.008269295021717471
2019-07-04,-0.006569527499368122
2019-07-05,0.005086901229334417
2019-07-08,-0.022775200337410317
2019-07-09,-0.0023305999136816746
2019-07-10,0.0002595604775914584
2019-07-11,0.0002594931234320974
2019-07-12,0.008042199930819782
2019-07-15,0.0036029853307024684
2019-07-16,-0.004102914779040678
2019-07-17,-0.0015449317655138461
2019-07-18,-0.006447176136852084
2019-07-19,0.010382419103651452
2019-07-22,-0.007706799109436724
2019-07-23,0.002329996548153357
2019-07-24,0.00800688764528612
2019-07-25,0.008968226853433459
2019-07-26,0.0012697875222211774
2019-07-29,-0.001521812647953924
2019-07-30,0.004572396274343804
2019-07-31,-0.00708024275117991
2019-08-01,-0.0091680814940579
2019-08-02,-0.01516449623029481
2019-08-05,-0.017224880382775032
2019-08-06,-0.010356731875719283
2019-08-07,-0.006440071556350624
2019-08-08,0.014584083543392357
2019-08-09,-0.0077196095829639155
2019-08-12,0.015827595457390986
2019-08-13,-0.008450704225352434
2019-08-14,0.0037286931818183433
2019-08-15,0.00398018751105611
2019-08-16,0.004228702316976252
2019-08-19,0.023686288270901246
2019-08-20,-0.004113463021681363
2019-08-21,-0.0002581533430857652
2019-08-22,0.0020657600275433285
2019-08-23,0.006957567428276912
2019-08-26,-0.011004009212658983
2019-08-27,0.010350181128169655
2019-08-28,-0.0030732456889189796
2019-08-29,-0.002825826340126736
2019-08-30,0.0025762129669384404
2019-09-02,0.0110492505353319
2019-09-03,0.0010166045408335211
2019-09-04,0.012440758293838838
2019-09-05,0.00927860904455402
2019-09-06,0.006708630114295344
2019-09-09,0.0039489921842863485
2019-09-10,-0.002704253052528083
2019-09-11,-0.007148726376335235
2019-09-12,0.010179591161135537
2019-09-16,-0.0034409306898247616
2019-09-17,-0.0180039460703717
2019-09-18,0.004269568857262485
2019-09-19,0.004751583861287045
2019-09-20,0.0014934041317513636
2019-09-23,-0.008698533675751796
2019-09-24,0.0007521310379408064
2019-09-25,-0.006764091858037835
2019-09-26,-0.006810156381368726
2019-09-27,0.0022856175399985634
2019-09-30,-0.011908783783784127
2019-10-08,0.006410804342251497
2019-10-09,0.0028027857992187766
2019-10-10,0.00711442364698911
2019-10-11,0.012109999159027884
2019-10-14,0.0072289156626503814
2019-10-15,-0.0032172908760931263
2019-10-16,-0.003475957957460696
2019-10-17,0.0014948924507931505
2019-10-18,-0.014429057135749268
2019-10-21,0.002271771140092582
2019-10-22,0.0037777031564809604
2019-10-23,-0.005268880153884936
2019-10-24,0.001261140070623945
2019-10-25,0.006045847678226801
2019-10-28,0.005759118604456992
2019-10-29,-0.0032365145228214764
2019-10-30,-0.006494047123470348
2019-10-31,-0.0005028073409870659
2019-11-01,0.0203739414773203
2019-11-04,0.003204601479046776
2019-11-05,0.005651568515030236
2019-11-06,-0.00415377097247116
2019-11-07,0.0012267931626728235
2019-11-08,-0.0039209279529488494
2019-11-11,-0.016483516483516425
2019-11-12,-0.0012507295922623562
2019-11-13,-0.0007513775254633925
2019-11-14,0.0007519425181721218
2019-11-15,-0.004758724327934449
2019-11-18,0.007046388725777897
2019-11-19,0.00999583506872126
2019-11-20,-0.010144329896907167
2019-11-21,-0.004999166805532362
2019-11-22,-0.010550996483001285
2019-11-25,0.007109004739336733
2019-11-26,0.0015126050420166681
2019-11-27,-0.0015103205235775796
2019-11-28,-0.0015126050420170012
2019-11-29,-0.01085675812152842
2019-12-02,0.0020420318216627376
2019-12-03,0.004075740850810972
2019-12-04,0.0005073995771671669
2019-12-05,0.007353562674329961
2019-12-06,0.006041282094311207
2019-12-09,-0.0032527105921600352
2019-12-10,0.000753075056480812
2019-12-11,-0.01404682274247504
2019-12-12,-0.002798507462686506
2019-12-13,0.020154775065907016
2019-12-16,0.0030010003334444146
2019-12-17,0.015458776595744572
2019-12-18,-0.003683090522180188
2019-12-19,-0.0017251293847041493
2019-12-20,-0.0009874917709017383
2019-12-23,-0.01285008237232288
2019-12-24,0.005257009345794428
2019-12-25,0.0017431725740848503
2019-12-26,0.0072091481604243945
2019-12-27,-0.0009872480460716426
2019-12-30,0.014329243185374319
2019-12-31,0.005114881870585286
2020-01-02,0.01284329563812614
2020-01-03,-0.002392535289895692
2020-01-06,-0.0038372371892235746
2020-01-07,0.0077040365941738465
2020-01-08,-0.009795333280242069
2020-01-09,0.010616052758565253
2020-01-10,-0.0002387394556742084
2020-01-13,0.010745840961553732
2020-01-14,-0.004252638210741733
2020-01-15,-0.007592534008225127
2020-01-16,-0.0014344915524387991
2020-01-17,0.0011971268954509284
2020-01-20,0.007174172977281845
2020-01-21,-0.018045112781954642
2020-01-22,0.0033851857822193576
2020-01-23,-0.029640935014860315
2020-02-03,-0.0836920529801326
2020-02-04,0.03008401842984898
2020-02-05,0.009735134186984684
2020-02-06,0.02345175019543122
2020-02-07,-0.002291436815751502
2020-02-10,0.003317454916638596
2020-02-11,0.010682492581602254
2020-02-12,0.007046388725777897
2020-02-13,-0.005247813411078717
2020-02-14,0.00678278345335781
2020-02-17,0.0217083922481911
2020-02-18,-0.006105503093455034
2020-02-19,0.0002457203702188604
2020-02-20,0.022355060596135123
2020-02-21,0.0033640368442127144
2020-02-24,-0.00790292967190842
2020-02-25,-0.0019311232700355285
2020-02-26,-0.008223153821347973
2020-02-27,0.00024386278653887317
2020-02-28,-0.03364485981308418
2020-03-02,0.03607770582793712
2020-03-03,-0.0007305194805196091
2020-03-04,0.00706685078385183
2020-03-05,0.023713502177770573
2020-03-06,-0.018673179955877584
2020-03-09,-0.03155359293456461
2020-03-10,0.021886917592439215
2020-03-11,-0.016306993347395826
2020-03-12,-0.015587628865979308
2020-03-13,-0.014829088471849938
2020-03-16,-0.04158516880687124
2020-03-17,-0.00878438331854492
2020-03-18,-0.016650255124876834
2020-03-19,-0.009558488848429914
2020-03-20,0.013235294117647012
2020-03-23,-0.032111756168359595
2020-03-24,0.023898781630740107
2020-03-25,0.026086956521739424
2020-03-26,-0.0061552185548617855
2020-03-27,0.004577686024593852
2020-03-30,-0.009113652609006317
2020-03-31,0.0008115419296661486
2020-04-01,0.0010811784845483619
2020-04-02,0.013500135001349944
2020-04-03,-0.006926560696208339
2020-04-07,0.022265939372261512
2020-04-08,-0.003936319104268726
2020-04-09,0.002898041626416159
2020-04-10,-0.0031523642732049773
2020-04-13,-0.005534082923401185
2020-04-14,0.01642964402437941
2020-04-15,-0.005735639176153717
2020-04-16,0.0005244296827202621
2020-04-17,0.008910631606534603
2020-04-20,0.00415620400034622
2020-04-21,-0.010347503664740909
2020-04-22,0.008887339897185598
2020-04-23,-0.0018136281198720683
2020-04-24,-0.008305935282920895
2020-04-27,0.004449485255627161
2020-04-28,0.006253800052115288
2020-04-29,0.00517911091929224
2020-04-30,0.014684413911549843
2020-05-06,0.002538930264048833
2020-05-07,-0.0017727502954585361
2020-05-08,0.010655391120507618
2020-05-11,-0.0017571751317883022
2020-05-12,-0.00025146689019273083
2020-05-13,0.0022637712752575645
2020-05-14,-0.008281746695666392
2020-05-15,-0.004808097849009041
2020-05-18,0.0030513646380740944
2020-05-19,0.007351698495859704
2020-05-20,-0.004026507843301941
2020-05-21,-0.006569527499368122
2020-05-22,-0.021873675286138372
2020-05-25,0.0005200658750108555
2020-05-26,0.011955297582950886
2020-05-27,-0.004622891875695645
2020-05-28,0.0012901006278489557
2020-05-29,0.004123002920460417
2020-06-01,0.026176218990590305
2020-06-02,0.00275091697232388
2020-06-03,-0.00024939728988260246
2020-06-04,0.0004989190088142692
2020-06-05,0.005734707446808596
2020-06-08,0.004710354516155757
2020-06-09,0.006662279980259589
2020-06-10,-0.0022060625868125516
2020-06-11,-0.00908942024238446
2020-06-12,0.0024791339558711822
2020-06-15,-0.014096117385211215
2020-06-16,0.015551839464882589
2020-06-17,0.0009879795817555603
2020-06-18,0.007649284421779923
2020-06-19,0.012733654395559624
2020-06-22,0.0009671959377768324
2020-06-23,0.0045897415250826246
2020-06-24,0.008656620711766427
2020-06-29,-0.008582326764144721
2020-06-30,0.012023084321898025
2020-07-01,0.022334864565183077
2020-07-02,0.022776572668112616
2020-07-03,0.01976973185880926
